t_unix,so100_q1,so100_q2,so100_dq1,so100_dq2,so101_q1,so101_q2,so101_dq1,so101_dq2
1770341516.684680,1.3482269454522062e-11,2.468785033846943e-11,2.6020852139652106e-18,5.551115123125783e-17,0.00013243678711645555,0.0001324367918298342,-0.0014715195577207829,-0.0014715193575156466
1770341516.694691,1.3482269473170338e-11,2.468785024132491e-11,1.214306433183765e-17,1.3877787807814457e-17,0.00011919311109470368,0.0001191931176082174,-0.0013243676021075976,-0.0013243674220491664
1770341516.704681,1.3482269585493685e-11,2.4687850407858362e-11,3.9898639947466563e-17,0.0,0.00010727380267519103,0.00010727381080893154,-0.001191930841890408,-0.0011919306798273271
1770341516.714745,1.3482269573350619e-11,2.4687850518880666e-11,2.168404344971009e-18,5.551115123125783e-17,0.00010727380267519103,0.00010727381080893154,-0.001191930841890408,-0.0011919306798273271
1770341516.724695,1.3482269573350619e-11,2.4687850518880666e-11,2.168404344971009e-18,5.551115123125783e-17,9.654642509602734e-05,9.654643468668703e-05,-0.001072737757861634,-0.0010727376121332927
1770341516.734653,1.3482269404648761e-11,2.4687850477247303e-11,-1.8648277366750676e-17,-4.163336342344337e-17,8.689178527317195e-05,8.689179617376487e-05,-0.0009654639822362591,-0.0009654638512101715
1770341516.744696,1.3482269276712904e-11,2.4687850158058192e-11,-2.6454533008646308e-17,2.7755575615628914e-17,7.820260943098892e-05,7.820262150921866e-05,-0.000868917584173986,-0.0008689174663808613
1770341516.754652,1.3482269276712904e-11,2.4687850158058192e-11,-2.6454533008646308e-17,2.7755575615628914e-17,7.820260943098892e-05,7.820262150921866e-05,-0.000868917584173986,-0.0008689174663808613
1770341516.764662,1.3482269011300214e-11,2.4687849797235708e-11,-3.469446951953614e-17,-2.7755575615628914e-17,7.038235117306599e-05,7.038236431123861e-05,-0.0007820258257523784,-0.0007820257197315439
1770341516.774677,1.3482268987014085e-11,2.468784945029101e-11,-1.1275702593849246e-17,-2.7755575615628914e-17,6.334411873931326e-05,6.334413283011669e-05,-0.0007038232433393592,-0.0007038231480524099
1770341516.784629,1.3482268889869569e-11,2.468784928375756e-11,1.5178830414797062e-17,-4.163336342344337e-17,5.700970954731e-05,5.700972449415738e-05,-0.0006334409191679773,-0.0006334408335421093
1770341516.794661,1.3482268889869569e-11,2.468784928375756e-11,1.5178830414797062e-17,-4.163336342344337e-17,5.700970954731e-05,5.700972449415738e-05,-0.0006334409191679773,-0.0006334408335421093
1770341516.804656,1.3482268758464264e-11,2.468784897844623e-11,-1.474514954580286e-17,0.0,5.130874127453762e-05,5.130875699187519e-05,-0.0005700968272481597,-0.0005700967501797299
1770341516.814708,1.3482268754127453e-11,2.4687848839668348e-11,1.8214596497756474e-17,1.3877787807814457e-17,4.617786982741007e-05,4.6177886236854955e-05,-0.0005130871446865667,-0.0005130870754584127
1770341516.824653,1.3482268800964988e-11,2.468784874252383e-11,1.7780915628762273e-17,1.3877787807814457e-17,4.1560085525019984e-05,4.156010255740176e-05,-0.00046177843021542484,-0.00046177836790606275
1770341516.834715,1.3482268927599803e-11,2.468784868701268e-11,1.734723475976807e-18,-1.3877787807814457e-17,3.740407965123142e-05,3.740409724291409e-05,-0.00041560058735763553,-0.00041560053141348474
1770341516.844684,1.348226889637478e-11,2.4687848714768256e-11,8.673617379884035e-19,2.7755575615628914e-17,3.366367436484179e-05,3.3663692459927864e-05,-0.0003740405286198718,-0.0003740404782668211
1770341516.854653,1.3482269083724916e-11,2.468784870089047e-11,4.336808689942018e-17,1.3877787807814457e-17,3.0297309605449247e-05,3.0297328152248845e-05,-0.0003366364759220539,-0.0003366364307393066
1770341516.864644,1.3482269274110815e-11,2.4687848895179498e-11,-1.6046192152785466e-17,0.0,2.7267581320352463e-05,2.7267600272341346e-05,-0.000302972828494218,-0.00030297278796501126
1770341516.874677,1.3482269178267341e-11,2.4687848756401617e-11,-9.107298248878237e-18,4.163336342344337e-17,2.4540825863780007e-05,2.4540845180463345e-05,-0.00027267554564332523,-0.00027267550916462713
1770341516.884704,1.3482269029514802e-11,2.4687848825790554e-11,1.734723475976807e-18,-4.163336342344337e-17,2.208674595121805e-05,2.2086765594768617e-05,-0.00024540799124368046,-0.0002454079585486185
1770341516.894632,1.3482268949717525e-11,2.4687848881301705e-11,-3.0791341698588326e-17,1.3877787807814457e-17,1.987807402992417e-05,1.9878093967674853e-05,-0.0002208671921181335,-0.00022086716269063833
1770341516.904625,1.3482268880328588e-11,2.4687848631501522e-11,-1.8214596497756474e-17,-4.163336342344337e-17,1.789026929911063e-05,1.7890289500279374e-05,-0.00019878047307116727,-0.0001987804467225851
1770341516.914636,1.3482268880328588e-11,2.4687848631501522e-11,-1.8214596497756474e-17,-4.163336342344337e-17,1.789026929911063e-05,1.7890289500279374e-05,-0.00019878047307116727,-0.0001987804467225851
1770341516.924655,1.348226898007519e-11,2.4687848464968064e-11,9.540979117872439e-18,0.0,1.610124504138785e-05,1.6101265479648597e-05,-0.0001789024257631642,-0.00017890240204790353
1770341516.934745,1.3482268941477593e-11,2.4687848340067972e-11,-2.5153490401663703e-17,-1.3877787807814457e-17,1.4491123207786276e-05,1.4491143858064555e-05,-0.00016101218335195632,-0.000161012162144758
1770341516.944708,1.3482268941477593e-11,2.4687848340067972e-11,-2.5153490401663703e-17,-1.3877787807814457e-17,1.4491123207786276e-05,1.4491143858064555e-05,-0.00016101218335195632,-0.000161012162144758
1770341516.954696,1.3482268918926187e-11,2.4687848090267796e-11,-1.8214596497756474e-17,2.7755575615628914e-17,1.3042013557552484e-05,1.3042034398659551e-05,-0.0001449109650159962,-0.00014491094592819498
1770341516.964652,1.3482268893772696e-11,2.4687848159656737e-11,9.540979117872439e-18,4.163336342344337e-17,1.173781487068919e-05,1.1737835882174232e-05,-0.0001304198686796652,-0.00013041985163736447
1770341516.974632,1.3482268956656422e-11,2.468784817353452e-11,-6.5052130349130266e-18,5.551115123125783e-17,1.056403605085873e-05,1.056405721431452e-05,-0.00011737788197701583,-0.00011737786677591677
1770341516.984652,1.3482268956656422e-11,2.468784817353452e-11,-6.5052130349130266e-18,5.551115123125783e-17,1.056403605085873e-05,1.056405721431452e-05,-0.00011737788197701583,-0.00011737786677591677
1770341516.994610,1.3482268967932123e-11,2.4687848215167884e-11,7.806255641895632e-18,0.0,9.507635111357168e-06,9.507656410216359e-06,-0.0001056400939447727,-0.00010564008040084283
1770341517.004638,1.3482269006096038e-11,2.4687848451090274e-11,-1.3444106938820255e-17,5.551115123125783e-17,8.556874264151082e-06,8.556895683502048e-06,-9.50760847157504e-05,-9.507607266336093e-05
1770341517.014629,1.3482269157450661e-11,2.4687848284556822e-11,1.8214596497756474e-17,0.0,7.701189501670216e-06,7.701211029471417e-06,-8.556847624370924e-05,-8.556846539578555e-05
1770341517.024646,1.3482269157450661e-11,2.4687848284556822e-11,1.8214596497756474e-17,0.0,7.701189501670216e-06,7.701211029471417e-06,-8.556847624370924e-05,-8.556846539578555e-05
1770341517.034654,1.3482269108444724e-11,2.468784843721249e-11,-3.729655473350135e-17,2.7755575615628914e-17,6.931073213781547e-06,6.931094837815296e-06,-7.701162878492353e-05,-7.701161915903143e-05
1770341517.044658,1.3482269073750253e-11,2.4687848353945766e-11,1.8214596497756474e-17,0.0,6.2379685546855405e-06,6.237990265334594e-06,-6.9310465906104e-05,-6.931045724217766e-05
1770341517.054647,1.3482268938875503e-11,2.4687848687012676e-11,2.0816681711721685e-17,4.163336342344337e-17,5.614174359842726e-06,5.614196147071448e-06,-6.237941948112821e-05,-6.237941182100915e-05
1770341517.064705,1.3482268774076773e-11,2.4687848562112588e-11,-1.3010426069826053e-17,1.3877787807814457e-17,5.052759582827274e-06,5.052781437603177e-06,-5.614147769870568e-05,-5.614147094204491e-05
1770341517.074645,1.3482268874257053e-11,2.4687848659257102e-11,1.214306433183765e-17,-1.3877787807814457e-17,4.547486283516167e-06,4.547508199089121e-06,-5.052732992851493e-05,-5.052732384712433e-05
1770341517.084669,1.3482268874257053e-11,2.4687848659257102e-11,1.214306433183765e-17,-1.3877787807814457e-17,4.547486283516167e-06,4.547508199089121e-06,-5.052732992851493e-05,-5.052732384712433e-05
1770341517.094677,1.3482268911119927e-11,2.4687848936812862e-11,1.691355389077387e-17,1.3877787807814457e-17,4.0927403124786155e-06,4.092762281393361e-06,-4.54745971014219e-05,-4.547459176570956e-05
1770341517.104655,1.3482268910686249e-11,2.4687848798034987e-11,1.1275702593849246e-17,1.3877787807814457e-17,3.6834689385470344e-06,3.683490955472734e-06,-4.092713739107818e-05,-4.09271325886168e-05
1770341517.114640,1.348226892629876e-11,2.4687848687012686e-11,4.336808689942018e-18,-1.3877787807814457e-17,3.3151247003508513e-06,3.315146759110315e-06,-3.683442381773863e-05,-3.683441963309164e-05
1770341517.124655,1.348226898397831e-11,2.4687848506601447e-11,2.0816681711721685e-17,-2.7755575615628914e-17,2.9836148843160702e-06,2.9836369793491907e-06,-3.3150981601762566e-05,-3.3150977973253615e-05
1770341517.134654,1.348226901390229e-11,2.4687848714768263e-11,0.0,-1.3877787807814457e-17,2.685256049886483e-06,2.685278177568662e-06,-2.9835883441467308e-05,-2.9835880175563267e-05
1770341517.144670,1.3482269014335972e-11,2.4687848742523833e-11,1.5612511283791264e-17,1.3877787807814457e-17,2.416733097241463e-06,2.4167552529306772e-06,-2.685229526311686e-05,-2.6852292461534977e-05
1770341517.154649,1.3482269215997577e-11,2.4687848575990375e-11,3.469446951953614e-18,-2.7755575615628914e-17,2.1750624398621503e-06,2.175084620759792e-06,-2.4167065736695453e-05,-2.4167063215035922e-05
1770341517.164669,1.3482269466665124e-11,2.4687848464968077e-11,1.8648277366750676e-17,-5.551115123125783e-17,1.9575588465620747e-06,1.9575810487698843e-06,-2.175035932890524e-05,-2.1750357197231063e-05
1770341517.174628,1.3482269198650345e-11,2.4687848395579136e-11,-2.168404344971009e-17,-2.7755575615628914e-17,1.761805612593077e-06,1.7618278339816765e-06,-1.9575323395902046e-05,-1.9575321477158236e-05
1770341517.184664,1.3482269198650345e-11,2.4687848395579136e-11,-2.168404344971009e-17,-2.7755575615628914e-17,1.761805612593077e-06,1.7618278339816765e-06,-1.9575323395902046e-05,-1.9575321477158236e-05
1770341517.194694,1.348226915701698e-11,2.468784836782356e-11,-2.42861286636753e-17,2.7755575615628914e-17,1.585627700362189e-06,1.5856499376351937e-06,-1.7617791222192952e-05,-1.7617789633134207e-05
1770341517.204688,1.3482269178267346e-11,2.4687848575990375e-11,1.951563910473908e-17,8.326672684688674e-17,1.427067579355036e-06,1.42708983092562e-06,-1.5856012099920314e-05,-1.5856010669640375e-05
1770341517.214697,1.3482269062474555e-11,2.4687848451090283e-11,0.0,-5.551115123125783e-17,1.284363468789556e-06,1.2843857318495738e-06,-1.4270411055828519e-05,-1.4270409906341763e-05
1770341517.224637,1.348226907938811e-11,2.468784860374595e-11,-5.637851296924623e-18,0.0,1.155929767621657e-06,1.155952039643659e-06,-1.2843370116122008e-05,-1.2843369219514567e-05
1770341517.234660,1.3482269148777052e-11,2.4687848617623735e-11,9.107298248878237e-18,1.3877787807814457e-17,1.0403394365710789e-06,1.0403617166598955e-06,-1.155903310446054e-05,-1.1559032297339678e-05
1770341517.244653,1.3482269166124286e-11,2.468784871476825e-11,1.9081958235744878e-17,-2.7755575615628914e-17,9.363081369661816e-07,9.363304229366506e-07,-1.0403129959945991e-05,-1.040312937138077e-05
1770341517.254663,1.3482269166124286e-11,2.468784871476825e-11,1.9081958235744878e-17,-2.7755575615628914e-17,9.363081369661816e-07,9.363304229366506e-07,-1.0403129959945991e-05,-1.040312937138077e-05
1770341517.264696,1.3482269356076506e-11,2.468784882579055e-11,1.951563910473908e-17,0.0,8.426799673223157e-07,8.427022585870766e-07,-9.362816963936343e-06,-9.362816434071997e-06
1770341517.274673,1.3482269464063041e-11,2.4687848798034977e-11,2.0816681711721685e-17,5.551115123125783e-17,7.584146129833704e-07,7.584369076341431e-07,-8.426535433469877e-06,-8.426535094571697e-06
1770341517.284678,1.348226942936857e-11,2.4687848673134886e-11,3.0357660829594124e-18,0.0,6.825757924189594e-07,6.825980887381418e-07,-7.583882056038261e-06,-7.583881888970079e-06
1770341517.294652,1.3482269453654699e-11,2.4687848770279404e-11,0.0,0.0,6.143208539113634e-07,6.143431517328869e-07,-6.825493850429101e-06,-6.825493699971763e-06
1770341517.304685,1.3482269555569703e-11,2.4687848950690642e-11,1.9949319973733282e-17,0.0,5.528914075951295e-07,5.529137053896033e-07,-6.1429446312931055e-06,-6.142944633844016e-06
1770341517.314678,1.3482269555569703e-11,2.4687848950690642e-11,1.9949319973733282e-17,0.0,5.528914075951295e-07,5.529137053896033e-07,-6.1429446312931055e-06,-6.142944633844016e-06
1770341517.324667,1.3482269490951255e-11,2.4687848936812852e-11,-2.5153490401663703e-17,-2.7755575615628914e-17,4.97604905910595e-07,4.97627203681482e-07,-5.5286501681787135e-06,-5.528650170338878e-06
1770341517.334665,1.348226937949527e-11,2.4687848950690636e-11,-2.8189256484623115e-17,0.0,4.478470527350568e-07,4.4786934910543566e-07,-4.975785317282936e-06,-4.975785457259074e-06
1770341517.344688,1.3482269288422285e-11,2.4687848922935062e-11,1.6479873021779667e-17,0.0,4.0306498487732336e-07,4.0308727998755044e-07,-4.478206785546186e-06,-4.478206911365246e-06
1770341517.354679,1.3482269193879855e-11,2.468784921436861e-11,-6.071532165918825e-18,-1.3877787807814457e-17,3.6276112214571216e-07,3.6278341474272483e-07,-4.030386272960151e-06,-4.030386524106477e-06
1770341517.364685,1.348226921686494e-11,2.4687849311513126e-11,3.5561831257524545e-17,5.551115123125783e-17,3.2648764568733435e-07,3.2650993602293554e-07,-3.627347645655723e-06,-3.6273478716958296e-06
1770341517.374718,1.348226921686494e-11,2.4687849311513126e-11,3.5561831257524545e-17,5.551115123125783e-17,3.2648764568733435e-07,3.2650993602293554e-07,-3.627347645655723e-06,-3.6273478716958296e-06
1770341517.384715,1.3482269255462536e-11,2.4687849533557732e-11,1.734723475976807e-17,1.3877787807814457e-17,2.9384151521515884e-07,2.938638021360922e-07,-3.2646130470525767e-06,-3.264613388398452e-06
1770341517.394675,1.3482269319213623e-11,2.4687849713968974e-11,4.336808689942018e-18,0.0,2.64459996130478e-07,2.644822785985367e-07,-2.938151908322799e-06,-2.9381523534571796e-06
1770341517.404713,1.348226930316743e-11,2.468784975560234e-11,-8.239936510889834e-18,4.163336342344337e-17,2.3801662729456828e-07,2.3803890437628533e-07,-2.6443368834464832e-06,-2.6443374220030957e-06
1770341517.414645,1.348226933959662e-11,2.4687849602946676e-11,-8.673617379884035e-18,-1.3877787807814457e-17,2.1421759534232914e-07,2.1423986757664765e-07,-2.3799031950676175e-06,-2.379903679766704e-06
1770341517.424662,1.3482269365183792e-11,2.4687849797235702e-11,8.673617379884035e-18,0.0,1.927984649255819e-07,1.9282073141759667e-07,-2.1419130415735455e-06,-2.141913615735791e-06
1770341517.434693,1.3482269372990049e-11,2.468784974172455e-11,2.3852447794681098e-17,-1.3877787807814457e-17,1.735212475505999e-07,1.7354350887461453e-07,-1.927721737367879e-06,-1.927722254116415e-06
1770341517.444713,1.3482269542559268e-11,2.468784963070225e-11,1.6479873021779667e-17,-2.7755575615628914e-17,1.5617175025366815e-07,1.561940055466937e-07,-1.7349497296080887e-06,-1.7349503326630211e-06
1770341517.454675,1.3482269542559268e-11,2.468784963070225e-11,1.6479873021779667e-17,-2.7755575615628914e-17,1.5617175025366815e-07,1.561940055466937e-07,-1.7349497296080887e-06,-1.7349503326630211e-06
1770341517.464725,1.3482269685673954e-11,2.4687849741724554e-11,1.474514954580286e-17,1.3877787807814457e-17,1.405572026864069e-07,1.4057945255182447e-07,-1.5614547566309735e-06,-1.5614552993786779e-06
1770341517.474674,1.348226950396167e-11,2.46878495751911e-11,-4.336808689942018e-18,-4.163336342344337e-17,1.265041082162062e-07,1.2652635181762572e-07,-1.4053094469601395e-06,-1.4053100733379953e-06
1770341517.484681,1.348226940941924e-11,2.4687849589068883e-11,-2.211772431870429e-17,-1.3877787807814457e-17,1.1385632153317304e-07,1.1387855811743227e-07,-1.264778668248756e-06,-1.2647793699027687e-06
1770341517.494698,1.3482269427633836e-11,2.4687849575191093e-11,3.469446951953614e-18,-4.163336342344337e-17,1.0247331351860943e-07,1.0249554378784938e-07,-1.1383008014101761e-06,-1.138301432918043e-06
1770341517.504690,1.3482269427633836e-11,2.4687849575191093e-11,3.469446951953614e-18,-4.163336342344337e-17,1.0247331351860943e-07,1.0249554378784938e-07,-1.1383008014101761e-06,-1.138301432918043e-06
1770341517.514703,1.3482269309238958e-11,2.468784958906888e-11,-2.8189256484623115e-17,-2.7755575615628914e-17,9.222860464564089e-08,9.225082785162983e-08,-1.024470887252011e-06,-1.0244715935581183e-06
1770341517.524668,1.3482269210793401e-11,2.468784957519109e-11,-1.5178830414797062e-17,-2.7755575615628914e-17,8.300836666001456e-08,8.303058350925981e-08,-9.220237984887761e-07,-9.220244342189599e-07
1770341517.534647,1.3482269103674228e-11,2.468784988050242e-11,-2.0816681711721685e-17,1.3877787807814457e-17,7.471015081304155e-08,7.47323605615402e-08,-8.298215846817315e-07,-8.298222947122902e-07
1770341517.544642,1.348226920949236e-11,2.4687849838869056e-11,3.2959746043559335e-17,5.551115123125783e-17,6.724175489098809e-08,6.72639568693667e-08,-7.468395921321827e-07,-7.468403691451853e-07
1770341517.554661,1.348226920949236e-11,2.4687849838869056e-11,3.2959746043559335e-17,5.551115123125783e-17,6.724175489098809e-08,6.72639568693667e-08,-7.468395921321827e-07,-7.468403691451853e-07
1770341517.564669,1.3482269260233024e-11,2.4687849769480118e-11,1.951563910473908e-17,0.0,6.052019856112189e-08,6.054239354633838e-08,-6.721556329628529e-07,-6.721563322320545e-07
1770341517.574699,1.3482269321382026e-11,2.4687849727846755e-11,1.214306433183765e-17,1.3877787807814457e-17,5.447079620444034e-08,5.4492983516264955e-08,-6.049402356375806e-07,-6.049410029018709e-07
1770341517.584687,1.3482269440210585e-11,2.468784999152472e-11,3.686287386450715e-17,1.3877787807814457e-17,4.9026332423444686e-08,4.904851145013543e-08,-5.444463780776218e-07,-5.444472065407879e-07
1770341517.594691,1.3482269471001928e-11,2.468785014418039e-11,1.6046192152785466e-17,1.3877787807814457e-17,4.412631502069057e-08,4.414848659056057e-08,-4.900017402625738e-07,-4.900024859338936e-07
1770341517.604676,1.3482269486180757e-11,2.468785029683606e-11,-8.673617379884035e-18,-2.7755575615628914e-17,3.9716297698474607e-08,3.973846117754529e-08,-4.410017321980486e-07,-4.4100254127654726e-07
1770341517.614644,1.3482269441945309e-11,2.4687850352347215e-11,-1.8214596497756474e-17,1.3877787807814457e-17,3.57472821084866e-08,3.576943830566779e-08,-3.969015589517892e-07,-3.969022871891381e-07
1770341517.624671,1.3482269441945309e-11,2.4687850352347215e-11,-1.8214596497756474e-17,1.3877787807814457e-17,3.57472821084866e-08,3.576943830566779e-08,-3.969015589517892e-07,-3.969022871891381e-07
1770341517.634674,1.348226930316743e-11,2.4687850477247303e-11,-4.2934406030425976e-17,2.7755575615628914e-17,3.2175166417730724e-08,3.219731468214636e-08,-3.572115690672617e-07,-3.5721236224528496e-07
1770341517.644676,1.348226927411081e-11,2.4687850227447126e-11,-4.7704895589362195e-18,-1.3877787807814457e-17,2.8960262296000464e-08,2.8982403420939595e-08,-3.2149041220537813e-07,-3.214911260956965e-07
1770341517.654665,1.3482269199951382e-11,2.4687850241324916e-11,-3.0357660829594124e-18,0.0,2.6066846926647068e-08,2.6088980246412585e-08,-2.89341536904332e-07,-2.8934231749433437e-07
1770341517.664720,1.3482269115817294e-11,2.4687850185813766e-11,-1.951563910473908e-17,-6.938893903907228e-17,2.3462773094261747e-08,2.348489938950481e-08,-2.6040738324017987e-07,-2.604080856366542e-07
1770341517.674649,1.348226904903044e-11,2.4687850185813766e-11,-2.168404344971009e-18,-5.551115123125783e-17,2.1119104985020503e-08,2.1141223578873257e-08,-2.343668108967592e-07,-2.3436758102290955e-07
1770341517.684630,1.3482269182170467e-11,2.4687850296836064e-11,1.691355389077387e-17,1.3877787807814457e-17,1.900980202700275e-08,1.9031912309890306e-08,-2.109302957948797e-07,-2.109311268705394e-07
1770341517.694663,1.3482269182170467e-11,2.4687850296836064e-11,1.691355389077387e-17,1.3877787807814457e-17,1.900980202700275e-08,1.9031912309890306e-08,-2.109302957948797e-07,-2.109311268705394e-07
1770341517.704672,1.3482269136633976e-11,2.4687850477247306e-11,1.6046192152785466e-17,0.0,1.711142936480763e-08,1.7133532167750133e-08,-1.8983726617505942e-07,-1.8983801421124102e-07
1770341517.714652,1.3482269350004963e-11,2.4687850740925272e-11,1.8648277366750676e-17,-1.3877787807814457e-17,1.5402892309036673e-08,1.5424987000252614e-08,-1.7085370555402352e-07,-1.7085451668730212e-07
1770341517.724701,1.3482269337861896e-11,2.4687850602147394e-11,-5.204170427930421e-18,0.0,1.3865208958703948e-08,1.3887296349650557e-08,-1.5376833504025453e-07,-1.5376906505049082e-07
1770341517.734674,1.3482269378627897e-11,2.4687850629902968e-11,-2.42861286636753e-17,-2.7755575615628914e-17,1.2481292283760764e-08,1.2503371724669177e-08,-1.3839166748252224e-07,-1.3839246244817804e-07
1770341517.744658,1.3482269433271687e-11,2.4687850990725452e-11,-1.3010426069826053e-17,4.163336342344337e-17,1.123576561649196e-08,1.1257836522817176e-08,-1.2455266671209178e-07,-1.2455352009499432e-07
1770341517.754692,1.3482269433271687e-11,2.4687850990725452e-11,-1.3010426069826053e-17,4.163336342344337e-17,1.123576561649196e-08,1.1257836522817176e-08,-1.2455266671209178e-07,-1.2455352009499432e-07
1770341517.764690,1.3482269404215068e-11,2.4687851282158992e-11,-1.214306433183765e-17,0.0,1.011479161586239e-08,1.0136854841656917e-08,-1.120974000294768e-07,-1.1209816810908713e-07
1770341517.774642,1.3482269199951379e-11,2.4687851212770057e-11,-8.673617379884035e-19,2.7755575615628914e-17,9.1059133555088e-09,9.127968289162045e-09,-1.0088782602781302e-07,-1.0088865526336477e-07
1770341517.784634,1.3482269052499883e-11,2.4687851254403418e-11,-3.0357660829594124e-18,-5.551115123125783e-17,8.197921261315899e-09,8.219967352278673e-09,-9.079920944461695e-08,-9.080009372164355e-08
1770341517.794664,1.3482269052499883e-11,2.4687851254403418e-11,-3.0357660829594124e-18,-5.551115123125783e-17,8.197921261315899e-09,8.219967352278673e-09,-9.079920944461695e-08,-9.080009372164355e-08
1770341517.804698,1.3482268940176538e-11,2.468785061602518e-11,-1.734723475976807e-18,-6.938893903907228e-17,7.380728376550702e-09,7.402766509477772e-09,-8.171928847066495e-08,-8.172008426898802e-08
1770341517.815197,1.3482268940176538e-11,2.468785061602518e-11,-1.734723475976807e-18,-6.938893903907228e-17,7.380728376550702e-09,7.402766509477772e-09,-8.171928847066495e-08,-8.172008426898802e-08
1770341517.824800,1.3482268836093129e-11,2.4687850338469428e-11,-1.9949319973733282e-17,-1.3877787807814457e-17,6.64525312030188e-09,6.667282711640939e-09,-7.354752560835912e-08,-7.354837969208994e-08
1770341517.835153,1.3482268836093129e-11,2.4687850338469428e-11,-1.9949319973733282e-17,-1.3877787807814457e-17,6.64525312030188e-09,6.667282711640939e-09,-7.354752560835912e-08,-7.354837969208994e-08
1770341517.844779,1.3482268925865068e-11,2.4687850074791458e-11,-2.211772431870429e-17,-2.7755575615628914e-17,5.983323729838096e-09,6.005344253830455e-09,-6.619293908263421e-08,-6.619384579353849e-08
