t_unix,so100_q1,so100_q2,so100_dq1,so100_dq2,so101_q1,so101_q2,so101_dq1,so101_dq2
1770340828.361490,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6003504904892338e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5191654318135193e-14
1770340828.371522,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.60139132457482e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5250634916318404e-14
1770340828.381630,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.60139132457482e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5250634916318404e-14
1770340828.391565,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6069424396979457e-14,0.28000000002658404,0.2800000000235829,2.348121697082206e-14,-2.525757381022231e-14
1770340828.401565,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5215940446798868e-14
1770340828.411548,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5215940446798868e-14
1770340828.421561,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.596534098842085e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5163898742519564e-14
1770340828.431516,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.522634878765473e-14
1770340828.441509,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5215940446798868e-14
1770340828.451541,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5215940446798868e-14
1770340828.461567,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.605207716221969e-14,0.28000000002658404,0.2800000000235829,2.341182803178299e-14,-2.5195123765087146e-14
1770340828.471454,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.520900155289496e-14
1770340828.481584,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.520900155289496e-14
1770340828.491571,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6020852139652106e-14,0.28000000002658404,0.2800000000235829,2.341182803178299e-14,-2.5191654318135193e-14
1770340828.501560,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.341182803178299e-14,-2.515002095471175e-14
1770340828.511518,0.30000000001321414,0.300000000011223,2.4640012252774568e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5229818234606682e-14
1770340828.521514,0.30000000001321414,0.300000000011223,2.4640012252774568e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5229818234606682e-14
1770340828.531569,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6048607715267735e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5212470999846914e-14
1770340828.541550,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5181245977279332e-14
1770340828.551520,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5167368189471517e-14
1770340828.561529,0.30000000001321414,0.300000000011223,2.4640012252774568e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.341182803178299e-14,-2.51985932120391e-14
1770340828.571581,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6069424396979457e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.524716546936645e-14
1770340828.581599,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6069424396979457e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.524716546936645e-14
1770340828.591542,0.30000000001321414,0.300000000011223,2.4619195571062846e-14,-2.594799375366108e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.516042929556761e-14
1770340828.601563,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6038199374411874e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5163898742519564e-14
1770340828.611594,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.6059016056123596e-14,0.28000000002658404,0.2800000000235829,2.341182803178299e-14,-2.520900155289496e-14
1770340828.621521,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6031260480507967e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5215940446798868e-14
1770340828.631583,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6031260480507967e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5215940446798868e-14
1770340828.641558,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6059016056123596e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5215940446798868e-14
1770340828.651552,0.30000000001321414,0.300000000011223,2.4626134464966754e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5136143166903935e-14
1770340828.661567,0.30000000001321414,0.300000000011223,2.4626134464966754e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5136143166903935e-14
1770340828.671560,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.5951463200613034e-14,0.28000000002658404,0.2800000000235829,2.341182803178299e-14,-2.51985932120391e-14
1770340828.681532,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.596534098842085e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5229818234606682e-14
1770340828.691568,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.5979218776228663e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5205532105943007e-14
1770340828.701613,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.5979218776228663e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5205532105943007e-14
1770340828.711567,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5156959848615656e-14
1770340828.721565,0.30000000001321414,0.300000000011223,2.4626134464966754e-14,-2.6017382692700153e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5163898742519564e-14
1770340828.731494,0.30000000001321414,0.300000000011223,2.463307335887066e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5167368189471517e-14
1770340828.741588,0.30000000001321414,0.300000000011223,2.463307335887066e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5167368189471517e-14
1770340828.751547,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6017382692700153e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5191654318135193e-14
1770340828.761597,0.30000000001321414,0.300000000011223,2.470940119181364e-14,-2.602432158660406e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.523675712851059e-14
1770340828.771549,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.520900155289496e-14
1770340828.781534,0.30000000001321414,0.300000000011223,2.4640012252774568e-14,-2.6010443798796246e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5156959848615656e-14
1770340828.791585,0.30000000001321414,0.300000000011223,2.4640012252774568e-14,-2.6010443798796246e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5156959848615656e-14
1770340828.801535,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5202062658991053e-14
1770340828.811556,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5233287681558636e-14
1770340828.821558,0.30000000001321414,0.300000000011223,2.463307335887066e-14,-2.603472992745992e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5156959848615656e-14
1770340828.831617,0.30000000001321414,0.300000000011223,2.463307335887066e-14,-2.603472992745992e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5156959848615656e-14
1770340828.841547,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6045138268315782e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5195123765087146e-14
1770340828.851592,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6020852139652106e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5167368189471517e-14
1770340828.861615,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6020852139652106e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5167368189471517e-14
1770340828.871504,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6020852139652106e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5139612613855888e-14
1770340828.881585,0.30000000001321414,0.300000000011223,2.461225667715894e-14,-2.5993096564036478e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.523675712851059e-14
1770340828.891533,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6104118866498993e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.51985932120391e-14
1770340828.901588,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6104118866498993e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.51985932120391e-14
1770340828.911977,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.606248550307555e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5177776530327378e-14
1770340828.921517,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5184715424231285e-14
1770340828.931589,0.30000000001321414,0.300000000011223,2.4626134464966754e-14,-2.6045138268315782e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.517083763642347e-14
1770340828.941519,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.5993096564036478e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5184715424231285e-14
1770340828.951542,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.5993096564036478e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5184715424231285e-14
1770340828.961603,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6003504904892338e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5143082060807842e-14
1770340828.971531,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.602432158660406e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5163898742519564e-14
1770340828.981583,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.602432158660406e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5163898742519564e-14
1770340828.991592,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6038199374411874e-14,0.28000000002658404,0.2800000000235829,2.3474278076918154e-14,-2.5177776530327378e-14
1770340829.001551,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.602432158660406e-14,0.28000000002658404,0.2800000000235829,2.3488155864725968e-14,-2.518818487118324e-14
1770340829.011537,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6017382692700153e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.517083763642347e-14
1770340829.021542,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.5972279882324756e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.518818487118324e-14
1770340829.031599,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.5972279882324756e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.518818487118324e-14
1770340829.041551,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6055546609171643e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.520900155289496e-14
1770340829.051522,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.6003504904892338e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.515002095471175e-14
1770340829.061522,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5205532105943007e-14
1770340829.071566,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5205532105943007e-14
1770340829.081601,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6038199374411874e-14,0.28000000002658404,0.2800000000235829,2.340488913787908e-14,-2.5153490401663703e-14
1770340829.091559,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.51985932120391e-14
1770340829.101552,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.3474278076918154e-14,-2.5163898742519564e-14
1770340829.111715,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.6003504904892338e-14,0.28000000002658404,0.2800000000235829,2.3474278076918154e-14,-2.5163898742519564e-14
1770340829.121528,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.6003504904892338e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5181245977279332e-14
1770340829.131572,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6076363290883364e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5191654318135193e-14
1770340829.141539,0.30000000001321414,0.300000000011223,2.4640012252774568e-14,-2.5979218776228663e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.520900155289496e-14
1770340829.151592,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.6010443798796246e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5174307083375425e-14
1770340829.161565,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.6010443798796246e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5174307083375425e-14
1770340829.171518,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6006974351844292e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.513267371995198e-14
1770340829.181571,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.597574932927671e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.516042929556761e-14
1770340829.191612,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6038199374411874e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5191654318135193e-14
1770340829.201513,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5077162568720723e-14
1770340829.211618,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5077162568720723e-14
1770340829.221518,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.5989627117084524e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5139612613855888e-14
1770340829.231497,0.30000000001321414,0.300000000011223,2.463307335887066e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5205532105943007e-14
1770340829.241580,0.30000000001321414,0.300000000011223,2.463307335887066e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5205532105943007e-14
1770340829.251544,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5174307083375425e-14
1770340829.261559,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.5143082060807842e-14
1770340829.271514,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.599656601098843e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.51985932120391e-14
1770340829.281590,0.30000000001321414,0.300000000011223,2.468164561619801e-14,-2.599656601098843e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.51985932120391e-14
1770340829.291533,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6031260480507967e-14,0.28000000002658404,0.2800000000235829,2.3418766925686896e-14,-2.5205532105943007e-14
1770340829.301531,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5184715424231285e-14
1770340829.311570,0.30000000001321414,0.300000000011223,2.4653890040582382e-14,-2.6027791033556014e-14,0.28000000002658404,0.2800000000235829,2.3439583607398617e-14,-2.5184715424231285e-14
1770340829.321607,0.30000000001321414,0.300000000011223,2.4667767828390197e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.5202062658991053e-14
1770340829.331557,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.5982688223180617e-14,0.28000000002658404,0.2800000000235829,2.3453461395206432e-14,-2.5195123765087146e-14
1770340829.341557,0.30000000001321414,0.300000000011223,2.4646951146678475e-14,-2.6000035457940385e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5167368189471517e-14
1770340829.351519,0.30000000001321414,0.300000000011223,2.468858451010192e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5167368189471517e-14
1770340829.361567,0.30000000001321414,0.300000000011223,2.468858451010192e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5167368189471517e-14
1770340829.371597,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6041668821363828e-14,0.28000000002658404,0.2800000000235829,2.346040028911034e-14,-2.5205532105943007e-14
1770340829.381558,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.598615767013257e-14,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5181245977279332e-14
1770340829.391523,0.30000000001321414,0.300000000011223,2.466082893448629e-14,-2.606248550307555e-14,0.28000000002658404,0.2800000000235829,2.3467339183014246e-14,-2.517083763642347e-14
1770340829.401513,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6006974351844292e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.517083763642347e-14
1770340829.411599,0.30000000001321414,0.300000000011223,2.4674706722294104e-14,-2.6006974351844292e-14,0.28000000002658404,0.2800000000235829,2.3425705819590803e-14,-2.517083763642347e-14
1770340829.421554,0.2700000000232548,0.27000000002461133,-2.9999999999667777,-3.000000000007819,0.28000000002658404,0.2800000000235829,2.3446522501302525e-14,-2.5156959848615656e-14
1770340829.431523,0.24300000002152852,0.24300000002187483,-2.7000000000721194,-2.7000000001270736,0.28000000002658404,0.2800000000235829,2.343264471349471e-14,-2.5184715424231285e-14
1770340829.441572,0.21870000002000814,0.2187000000196363,-2.4300000000589588,-2.430000000086461,0.2772902912518373,0.27729029124956156,-0.27097087756581806,-0.2709708775314361
1770340829.451520,0.1968300000186767,0.19683000001783224,-2.187000000047167,-2.187000000052122,0.27241281545523083,0.27241281545344326,-0.48774757973369587,-0.4877475797152075
1770340829.461557,0.1968300000186767,0.19683000001783224,-2.187000000047167,-2.187000000052122,0.27241281545523083,0.27241281545344326,-0.48774757973369587,-0.4877475797152075
1770340829.471504,0.17714700001751743,0.17714700001640532,-1.9683000000366937,-1.9683000000233273,0.2680230872373885,0.26802308723567814,-0.4389728217676278,-0.4389728217520156
1770340829.481510,0.15943230001651415,0.15943230001530417,-1.7714700000274686,-1.7714699999994037,0.2596669541443994,0.25966695414329216,-0.8356133094338113,-0.8356133094306043
1770340829.492002,0.1434890700156514,0.14348907001448288,-1.594323000019412,-1.5943229999797395,0.25036859443121096,0.25036859443020015,-0.929835971351041,-0.92983597135398
1770340829.501620,0.1434890700156514,0.14348907001448288,-1.594323000019412,-1.5943229999797395,0.25036859443121096,0.25036859443020015,-0.929835971351041,-0.92983597135398
1770340829.511609,0.12914016301491452,0.1291401630139006,-1.4348907000124358,-1.434890699963782,0.24200007068869267,0.24200007068752732,-0.8368523742194687,-0.8368523742189984
1770340829.521491,0.11622614671428982,0.11622614671352119,-1.2914016300064495,-1.2914016299510331,0.2312568789794357,0.23125687897865282,-1.0743191710086122,-1.0743191710059907
1770340829.531676,0.11622614671428982,0.11622614671352119,-1.2914016300064495,-1.2914016299510331,0.2312568789794357,0.23125687897865282,-1.0743191710086122,-1.0743191710059907
1770340829.541538,0.10460353204376469,0.1046035320433127,-1.162261467001362,-1.162261466941049,0.22029196113250407,0.22029196113177738,-1.0964917847008624,-1.0964917846968225
1770340829.551568,0.09414317884032741,0.09414317884024707,-1.0460353202970847,-1.0460353202334334,0.21042353506978917,0.21042353506895056,-0.9868426062321062,-0.9868426062230977
1770340829.561555,0.09414317884032741,0.09414317884024707,-1.0460353202970847,-1.0460353202334334,0.21042353506978917,0.21042353506895056,-0.9868426062321062,-0.9868426062230977
1770340829.571567,0.08472886095726728,0.08472886095759971,-0.9414317882635322,-0.9414317881978367,0.19920075328482426,0.19920075328437714,-1.122278178545375,-1.122278178527336
1770340829.581571,0.0762559748625446,0.07625597486331923,-0.8472886094336234,-0.8472886093669497,0.18815543264838538,0.18815543264810677,-1.1045320636372742,-1.1045320636151645
1770340829.591544,0.0686303773773236,0.06863037737855997,-0.762559748486982,-0.762559748420202,0.17821464407523954,0.17821464407500306,-0.9940788572735347,-0.9940788572473427
1770340829.601506,0.06176733964065206,0.06176733964236156,-0.6863037736352685,-0.6863037735690863,0.1675612007779642,0.1675612007782123,-1.0653443297541616,-1.0653443297168657
1770340829.611547,0.06176733964065206,0.06176733964236156,-0.6863037736352685,-0.6863037735690863,0.1675612007779642,0.1675612007782123,-1.0653443297541616,-1.0653443297168657
1770340829.621508,0.05559060567767307,0.05559060567986029,-0.617673396268975,-0.6176733962039533,0.15728433019556765,0.1572843301961371,-1.0276870582252953,-1.027687058183923
1770340829.631666,0.05003154511101546,0.050031545113679424,-0.5559060566395447,-0.5559060565761251,0.1480351466711532,0.1480351466719387,-0.9249183524019537,-0.9249183523583584
1770340829.641506,0.04502839060104523,0.045028390604180485,-0.5003154509732757,-0.5003154509117985,0.13846667271834434,0.13846667271971566,-0.9568473952932176,-0.9568473952390935
1770340829.651639,0.04502839060104523,0.045028390604180485,-0.5003154509732757,-0.5003154509117985,0.13846667271834434,0.13846667271971566,-0.9568473952932176,-0.9568473952390935
1770340829.661550,0.04052555154209189,0.04052555154568934,-0.45028390587383665,-0.45028390581455624,0.12935293165359277,0.12935293165542233,-0.9113741064572992,-0.9113741064002798
1770340829.671525,0.03647299638905211,0.03647299639309982,-0.4052555152845293,-0.4052555152276286,0.12115056469512842,0.12115056469732244,-0.8202366958103244,-0.8202366957530698
1770340829.681499,0.032825696751332976,0.03282569675581682,-0.364729963754326,-0.3647299636999279,0.1128614062313086,0.11286140623416385,-0.8289158463854339,-0.8289158463194426
1770340829.691520,0.029543127077400998,0.029543127082305193,-0.3282569673773026,-0.3282569673254808,0.1050351221381069,0.10503512214151842,-0.782628409301483,-0.782628409234117
1770340829.701567,0.029543127077400998,0.029543127082305193,-0.3282569673773026,-0.3282569673254808,0.1050351221381069,0.10503512214151842,-0.782628409301483,-0.782628409234117
1770340829.711557,0.026588814370876106,0.026588814376183698,-0.2954312706381282,-0.2954312705889156,0.09799146645408921,0.09799146645797083,-0.7043655683699074,-0.7043655683040039
1770340829.721574,0.023929932935016354,0.023929932940709595,-0.2658881435730054,-0.265888143526402,0.09099095277981716,0.09099095278439903,-0.7000513674254408,-0.7000513673529521
1770340829.731513,0.021536939642754088,0.02153693964881475,-0.2392993292145175,-0.23929932917049662,0.08442364623714303,0.08442364624233573,-0.6567306542494973,-0.6567306541770509
1770340829.741541,0.021536939642754088,0.02153693964881475,-0.2392993292145175,-0.23929932917049662,0.08442364623714303,0.08442364624233573,-0.6567306542494973,-0.6567306541770509
1770340829.751573,0.019383245679728506,0.019383245686138178,-0.21536939629199053,-0.2153693962505039,0.07851307034863834,0.07851307035436227,-0.5910575888231024,-0.5910575887533702
1770340829.761558,0.017444921113014975,0.017444921119755267,-0.19383245666181823,-0.19383245662280124,0.07271152007473819,0.07271152008116648,-0.5801550273854559,-0.5801550273111871
1770340829.771550,0.0157004290029814,0.015700429010034107,-0.17444921099475608,-0.17444921095813148,0.06749012482802573,0.06749012483500529,-0.5221395246467462,-0.5221395245765527
1770340829.781596,0.0157004290029814,0.015700429010034107,-0.17444921099475608,-0.17444921095813148,0.06749012482802573,0.06749012483500529,-0.5221395246467462,-0.5221395245765527
1770340829.791531,0.014130386103958989,0.014130386111306244,-0.1570042898944845,-0.15700428986016524,0.062400423206852955,0.062400423214524714,-0.5089701621117003,-0.5089701620381728
1770340829.801514,0.01271734749484588,0.012717347502470285,-0.1413038609043168,-0.14130386087220906,0.057662122894986415,0.05766212290327926,-0.47383003117164785,-0.47383003109985383
1770340829.811530,0.011445612746650478,0.01144561275453516,-0.12717347481323543,-0.12717347478324093,0.05339765261425082,0.053397652623096065,-0.42644702805320345,-0.4264470279852346
1770340829.821507,0.011445612746650478,0.01144561275453516,-0.12717347481323543,-0.12717347478324093,0.05339765261425082,0.053397652623096065,-0.42644702805320345,-0.4264470279852346
1770340829.831583,0.010301051473280396,0.010301051481409099,-0.11445612733132524,-0.1144561273033432,0.049274994301129936,0.049274994310628664,-0.41226583130598476,-0.41226583123616567
1770340829.841530,0.009270946327252548,0.009270946335609665,-0.10301051459766318,-0.1030105145715917,0.04544973412562387,0.045449734135713786,-0.3825260175377138,-0.38252601747020165
1770340829.851557,0.008343851695832204,0.008343851704402815,-0.09270946313741896,-0.09270946311315623,0.04200699996762902,0.04200699997824831,-0.3442734157828187,-0.34427341571932213
1770340829.861661,0.008343851695832204,0.008343851704402815,-0.09270946313741896,-0.09270946311315623,0.04200699996762902,0.04200699997824831,-0.3442734157828187,-0.34427341571932213
1770340829.871551,0.007509466527558162,0.007509466536328043,-0.08343851682324592,-0.08343851680069125,0.03870104026636476,0.03870104027758378,-0.3305959701204597,-0.3305959700562232
1770340829.881590,0.006758519876115377,0.0067585198850710175,-0.07509466514053245,-0.07509466511958734,0.03564193798652319,0.03564193799828749,-0.3059102279733249,-0.3059102279116924
1770340829.891563,0.006082667889820347,0.0060826678989489465,-0.06758519862612858,-0.06758519860669676,0.032888745934638065,0.0328887459468928,-0.2753192051750325,-0.27531920511735775
1770340829.901512,0.005474401102157959,0.005474401111447418,-0.06082667876319961,-0.060826678745188226,0.030259606346784082,0.030259606359576578,-0.2629139587799287,-0.26291395872229373
1770340829.911592,0.005474401102157959,0.005474401111447418,-0.06082667876319961,-0.060826678745188226,0.030259606346784082,0.030259606359576578,-0.2629139587799287,-0.26291395872229373
