u1,u2
-3.1647768075910445,-0.2889718826235186
-2.968638608192173,-0.25114921208633756
-2.734272908251512,-0.37714911422951314
-2.610215152776088,-0.26000801229941717
-2.3042554625541163,-0.2887521454803994
-2.240110737115579,-0.27133635468881195
-2.0795229759361646,-0.29168469472462216
-1.8947039513368276,-0.32843882154515985
-1.7379414839680547,-0.36907438991693253
-1.573965327556483,-0.2548283810467205
-1.556175349718298,-0.29901534005166575
-1.3354974197971932,-0.34742709127333793
-1.2699418245635345,-0.22121913596422382
-1.1641396122426007,-0.267960685067335
-1.0377320601646791,-0.25897669772333015
-0.8718090193201535,-0.1793247164346637
-0.8029618460456439,-0.28193718581175264
-0.7349677071852625,-0.16672076468566666
-0.6445168478363661,-0.262680972731089
-0.5807365345353922,-0.2258527238114007
-0.5345492223578531,-0.2669374648668144
-0.4473542164734809,-0.2112051659199162
-0.3879522358912185,-0.25172298116977293
-0.27348424908278274,-0.21769494653328084
-0.30180932213642453,-0.24917451069949578
-0.17954208821046908,-0.20288088896463358
-0.10699896559003799,-0.22457714711789933
-0.06998679427034633,-0.09370109809868578
-0.030244472752148303,-0.27996222223120637
0.05290583360888373,-0.2587780534685998
0.07890667340872703,-0.09663472655559911
0.08890294231509202,-0.23493161871780951
0.06436933234910924,-0.18007478336119503
0.11344483563168692,-0.21729021929332124
0.19565444190573394,-0.1304679416088768
0.22316415000170922,-0.15702140718502605
0.2600043021797182,-0.17955396874412763
0.22081524444762438,-0.1793234654536266
0.37134332050649704,-0.16354798153919775
0.2419475482294822,-0.14502437316807848
0.35983238534271966,-0.16192379467737336
0.3119718678257611,-0.21707837624058807
0.3357502792119461,-0.15516405910446912
0.35356486916440416,-0.09631895692400672
0.3958288450239077,-0.21244581874781296
0.3616254964808239,-0.1263952631962857
0.3405139750923278,-0.23594829462969974
0.4045653186583724,-0.21292773521228514
0.3558228249435886,-0.13464376224259234
0.4268458298279991,-0.11105073021539669
0.34366346308824625,-0.18417308828816717
0.4470037910920401,0.06232259502947668
0.470108914771886,-0.10740714261151413
0.3827319734151188,-0.1499409336587312
0.5414127620801024,-0.22652677018108236
0.39499922807423565,-0.06832942137273543
0.3850347545716672,-0.08893580377100632
0.425425563918107,-0.1541298129368807
0.3209446345715482,-0.10627465664845749
0.38820517373083463,-0.11844877496900574
0.36840086879066336,-0.12557264327935314
0.5180989895248945,-0.08408442832231251
0.5265888495097197,-0.05086613086388343
0.47319221544040113,-0.1381889694331105
0.3558035329841114,-0.10004776607383693
0.3892184908220795,-0.15615014194676577
0.3767669701197849,-0.07993440635499616
0.45417082183550067,-0.08367685555179336
0.3973931398422558,-0.11155092615459486
0.3878118044176845,-0.04376176920317608
0.4835967906913175,-0.17429132904456052
0.37871399623166896,-0.0986409863519416
0.3294381662303136,-0.02078809531102653
0.4009859373042738,-0.04886271471762166
0.30630553604654426,-0.09124504640897667
0.34439636279977875,-0.053408478571358456
0.3674552884990588,-0.06789007402701089
0.37398051977594143,-0.014545776732890377
0.35846781285177254,-0.07173615799018218
0.3214320385741392,-0.02352977173583019
0.2605403357713853,-0.11426545908735791
0.3400374964796295,-0.016160656429037593
0.3048115045494418,-0.08202090532277329
0.2538843012543019,-0.06028424782282499
0.25125760962697175,-0.029459410336004344
0.2658592936819342,-0.029498895973061382
0.24918832888612172,-0.051188428657195945
0.32447147928012093,-0.04640189630894778
0.2716443874817849,-0.05098470387365398
0.29269376667863073,0.04231562334377838
0.2935773480838625,-0.05847226564129022
0.2558373475770172,-0.0743066275166965
0.3175778727493489,0.016226849110207005
0.27812589554657846,-0.02474916133048519
0.1842811664860886,-0.06328123756147193
0.18611541697150266,-0.022514445358965428
0.269020693638218,-0.058307470716422005
0.14698300508170825,0.0651646651139971
0.12682383319151502,0.03596256773014986
0.13342497684422908,-0.06511157868672428
0.19068355111786764,-0.0005388008365807308
0.21513826173529382,-0.006831388530010665
0.12641909800011342,0.030890184696091227
0.2804661218355144,-0.030224418192579428
0.29500648849329525,0.05288785983935566
0.2119195132160243,0.02903040227134772
0.22554111877376332,-0.13029841980778772
0.15089633999604873,0.0014279552721361485
0.24234849167230013,-0.10438572214387257
0.17020247452366125,-0.030701796032226582
0.08046736575339801,0.005826232164159256
0.12060248339588124,-0.08166822589444966
0.0947558040967951,0.0014290379887519286
0.13804233487607462,-0.07618080609474082
0.23788779175459568,-0.017987475359133046
0.12326598159489795,-0.030012619500931377
0.09911352814638263,-0.046120383023372485
0.04812102984020483,0.053793104444001774
0.1543074526209668,-0.002989179026845352
0.11334445501418518,-0.06651432375783989
0.07877825403893965,-0.0856807696497364
0.2000209010243718,0.03508665833881651
0.11018891568777067,-0.054640945850270066
0.050994128575752355,-0.017577681914902308
0.14960490903297954,0.08846229546957976
0.06438012801815252,-0.037551116243022584
0.09858714110129012,-0.052419011610282555
0.08103173094197379,-0.05285677392576036
0.11591074930572615,-0.05286185585473339
0.0027808832823199986,0.026750959724127017
0.05106422985434355,-0.09247447772783682
0.10187869482627128,-0.041130480841695974
0.08170399928239108,-0.05353990266761935
0.03934531870618482,-0.00838522759636465
0.12429807629064213,-0.04483060067038212
-0.0467933105867359,-0.024870281333216768
0.1011696828881679,-0.013210857959282927
0.13675510199820712,0.03095879662529874
0.04716391081134315,-0.00514787550205539
0.0851603676701487,0.12092296198292596
0.12719297640201918,-0.011205344572560842
-0.03294173846410055,-0.007447634494667517
0.08120347306436093,-0.00013942580920197484
0.07312442697569922,0.04955606503749818
0.07519751890301613,-0.012957770810796842
0.06405314495608824,0.02122527019184801
0.09382430523637544,-0.035305784391152006
0.07147771032816058,0.026708419988922046
0.030658507282813545,-0.040585005458584164
0.081323237512158,-0.03485486812351754
0.05995526972807571,0.10765639339206001
-0.05249038890116112,0.0814692324822695
0.05522550740605145,-0.055110549483635064
0.044172653217560795,0.041191999947130645
-0.0026634111231372756,0.02569650066091442
0.11782444199407774,-0.025213286829899047
0.0340077464584234,0.05673312869541107
0.02195704645200239,-0.02322240241338174
0.07043079486152126,0.003284198515779248
0.008547963112550894,0.08278234504961729
0.013257043795431692,-0.020041145439778883
0.013870275084401399,0.029598279994721463
0.011785264152574575,-0.06271776602273302
0.025862714110725084,-0.00449498770205357
-0.004560542924884465,-0.03043087309684837
-0.010515103464301123,0.0042168454970539565
-0.10600262749682486,0.05312252873317495
0.01738433213004404,-0.023728247820677506
-0.021343042413056845,0.08394476920933618
0.07256502983280158,-0.06597585533433555
-0.028731768348616474,0.030425335325547077
0.07065437546469028,0.014774993567762757
-0.02298260878204197,0.022175334070306238
0.04965794846956905,-0.07288742003129074
0.004552227077470314,0.046888852168200816
-0.046784600286249846,0.02140526771588116
-0.06918136123421076,0.07427525666586227
0.013135233167103594,0.004106681441690796
0.04601539492802814,-0.00893330433153701
0.05334706724385534,-0.10166759895255521
0.04358822724929017,-0.018705686899976204
