e1,e2,e3,e4
-0.2145816078778774,0.4007433558978186,0.7303260525417496,-0.8247271760959687
-0.203652639753505,0.3882725570890232,0.7218033024155948,-0.824179339017996
-0.19285990409116072,0.3758136750957427,0.7127690923455929,-0.8233765771099382
-0.1836921891132256,0.36512041180128707,0.8685369836360518,-1.013798859084928
-0.17319449978669088,0.3527433810153138,0.682755779085674,-0.8056324726704368
-0.16357514392822292,0.3412889800453629,0.7562346167371576,-0.901055427166152
-0.15382914356245436,0.3295682539682179,0.7098742775853606,-0.8549156222666177
-0.14452263497435447,0.31825419270575483,0.7279118385819151,-0.885544673438317
-0.13512162224253765,0.30671722966207726,0.684969358030397,-0.8417105530691722
-0.12551824959311553,0.29480528174604004,0.6315206096928204,-0.7838340974968921
-0.11609330093180004,0.2829940207806976,0.622362853746639,-0.7804190461300693
-0.10683234024845956,0.27127336724077944,0.6114183896076019,-0.7742679319648251
-0.09774522694300025,0.2596512934824503,0.5998940919630901,-0.7677296304151203
-0.08883034818082891,0.24813270439278756,0.5885198012860783,-0.7608711436400641
-0.08008926533073668,0.2367224517411488,0.5770263025006945,-0.7536919675659982
-0.07152355735264804,0.22543052933458108,0.5654293917798139,-0.7458307928972944
-0.06474352631838332,0.21640987200102368,0.7325875798105034,-0.9760807780133995
-0.05766539604156873,0.20688690264102716,0.6538612217651194,-0.8805851356252435
-0.05000868753541998,0.19648521440063482,0.5491158625013202,-0.7470817424126686
-0.042285032101725295,0.1858858036374269,0.5080224874237931,-0.6975851998395695
-0.035248653497728544,0.17612558427223324,0.5525214871828087,-0.7669435741236841
-0.028384991298758266,0.16649608850427533,0.5346533189772341,-0.7507230488809615
-0.021524468403689045,0.1567668571463835,0.4993707997915471,-0.709257506300375
-0.014584853115160779,0.14681187618320912,0.456073097797791,-0.6546924798578583
-0.007830595246044902,0.13702902488559532,0.4457861250725221,-0.6460476330952613
-0.0012566373591017532,0.12739832961099917,0.4337668134668326,-0.6359021766777962
0.005138104901190932,0.11792754883214385,0.4219332613024366,-0.6253064268298553
0.011345869003303921,0.10862290778281036,0.4095424764490881,-0.6143017007739774
0.01697095353367739,0.10008361059770221,0.4414435733153441,-0.6707046003937165
0.022423308300423717,0.0917030329207521,0.4245264614678934,-0.6531121736394314
0.02744030667253905,0.08389321841422448,0.43711532840706824,-0.6817921398709312
0.032870974625231475,0.07532202483360506,0.35397479166531737,-0.5591890490807685
0.03775307719129273,0.06751767221787408,0.38324746452420694,-0.6131490907055995
0.04247072032595778,0.05986994969712389,0.3672235655098663,-0.5959167685911751
0.04733026841555288,0.051885161056260065,0.31826173233204424,-0.523412761722714
0.05134957322818867,0.045188774846719126,0.3802545539770592,-0.634151391475259
0.05583768515920717,0.037591975843335956,0.29133632226063116,-0.49373013198704124
0.060125452821116476,0.0302232836345111,0.28288143643553776,-0.48658160401712824
0.06424045795756739,0.023034074710373553,0.27127592164447606,-0.4744211934397662
0.06792687966906152,0.01649151861702547,0.28908409040012356,-0.513589662324135
0.07145391734962869,0.010119142707134543,0.2743529420374085,-0.49633738150896417
0.07504735771552262,0.0035013217119430617,0.23516429687364065,-0.433652060607927
0.07824626168582893,-0.002495665289455884,0.25087147997633635,-0.4708538898341432
0.08129393232855497,-0.008325987610695806,0.23698362922976032,-0.45404548712766457
0.0843850690403235,-0.014366806722783121,0.20223018563185122,-0.39578013644950766
0.0871196820621788,-0.01982887793184318,0.21436930487143463,-0.428793809087563
0.0898943744160432,-0.025497680410458745,0.18142347081151727,-0.3712350871360753
0.09233510139678547,-0.03060754164760393,0.1912612073940153,-0.40107019292720086
0.09469816229417483,-0.0356935386723376,0.17098480189183246,-0.3695285449948161
0.09684768311270331,-0.040456662864799764,0.1675945286299627,-0.3720800001502948
0.09885198661330652,-0.04504440951434896,0.1556553398517597,-0.35715885000184733
0.10062914468130169,-0.049253473364294864,0.15391909247826763,-0.366548704222419
0.10251854846213937,-0.05390301469336545,0.11427523648192707,-0.282683138566104
0.10397290886819177,-0.05763627779617764,0.13767394958854348,-0.354378305036004
0.1054266843415198,-0.06153506333607894,0.11168315363244294,-0.3006374397035251
0.1065771435904388,-0.06477056357373834,0.12091624826310836,-0.34295905539135424
0.10772884230568536,-0.06818406216067019,0.09625696411800978,-0.2879806975272017
0.1088705370662294,-0.07178613365291375,0.07414061771544675,-0.2349089407418235
0.10956849731436114,-0.07414535286814594,0.10113365310157935,-0.3441118279516538
0.11019449009050053,-0.07642639784860439,0.0857110812502119,-0.3158406433625775
0.11079332083549587,-0.07882376415127035,0.06574480258674462,-0.2662994745878165
0.11129198957895359,-0.08106250331662257,0.055386711298175004,-0.25192785399566986
0.11177455172189099,-0.08356478683782842,0.03633957756892946,-0.19110186349408123
0.11212095503384711,-0.08572316019280657,0.031955304372908964,-0.20234586808935945
0.11239048277166153,-0.08792195704531469,0.020219833723898493,-0.16936240835611124
0.11256369296537072,-0.09002807013992142,0.011642586316511492,-0.1525509941343998
0.112630403283567,-0.09184641493581358,0.0047675100632575095,-0.15865539149178626
0.11260538372150186,-0.093675751042267,-0.0027858036675346334,-0.13084470423581152
0.1124911291019316,-0.09531828743881543,-0.00938461059307971,-0.12805157590686272
0.11232366533113713,-0.09659009697931209,-0.020039806290260802,-0.14575303385196647
0.11208356442786205,-0.09776042375589844,-0.027985207735540467,-0.1309562130356265
0.11174931795995646,-0.098924912533503,-0.031482857153580415,-0.10661641396268678
0.11134220216209412,-0.09997151235457591,-0.038585140655616246,-0.09683894112432319
0.11086177873931369,-0.10090512409069952,-0.045401600692210005,-0.08622563192387166
0.11026902905413294,-0.10180311343374204,-0.0463478913192328,-0.06889650963295078
0.10956127779649605,-0.10264210458401557,-0.04680332627977118,-0.05459964868707358
0.10887124865742459,-0.10328705905558921,-0.062138138182761996,-0.056188481065721274
0.1081378973903917,-0.10382003638108017,-0.06900715324235064,-0.049141212918932496
0.10725555642047946,-0.10431679369878855,-0.06418960549904308,-0.03466095292609696
0.10641334715831885,-0.10467075285022998,-0.07990806388834693,-0.032878888796820105
0.10537800881567883,-0.10498193222314356,-0.06770079313784765,-0.019787563865473944
0.10452782414075124,-0.10514702500137796,-0.09946379705782696,-0.01856110175566797
0.10337624210174301,-0.10526299523076843,-0.07463259781093977,-0.006975492277459531
0.10225647611165312,-0.10528289553830583,-0.08839767081162203,-0.0011440156214010371
0.10105336969671042,-0.10521548838102679,-0.08834306113249889,0.00582518072124017
0.09983830978239538,-0.10506318956276428,-0.09536423714361615,0.012349860067736815
0.09857910472240472,-0.10482896188816881,-0.09854089377509341,0.018737140431655752
0.0973859704681117,-0.10454758389122754,-0.11250626237373061,0.02694518906510535
0.09615584360199492,-0.10419877488628737,-0.11499422972096815,0.0330616400580427
0.09501421501136187,-0.10382372339143231,-0.13082826743829587,0.04351508417752266
0.09361629097103219,-0.10331349988435945,-0.10751013225218421,0.03955988300596252
0.0922668475481978,-0.1027702411632041,-0.11873577395514254,0.04844888889183227
0.0909289083471424,-0.1021854511060849,-0.12540557942586683,0.05512876161863364
0.0894060848139765,-0.10146823450776288,-0.10987850149952229,0.052315396772628794
0.08790487987918583,-0.10070881902863316,-0.11776715563826866,0.05982201874510489
0.08637857959421447,-0.09989191879159254,-0.11927843311858773,0.06408225234510166
0.08523350710407795,-0.09924868096759432,-0.1662595145395908,0.09381661284300813
0.08378367650866514,-0.09839643063093884,-0.13244659874915687,0.0782147117932732
0.08221605492871498,-0.09742994098416657,-0.12163911139322153,0.07525468952878475
0.08058899449035528,-0.09639635602345997,-0.11917326687144453,0.07599397341135807
0.07899165118870366,-0.09534162866915663,-0.12513838784389159,0.0828327936389314
0.07737974599265585,-0.09423852382951603,-0.12591044756966058,0.08637866570226689
0.07602362201102097,-0.09328452406933141,-0.15662140360235036,0.11042838750023481
0.07465049285442105,-0.09229463701579155,-0.15528119234293244,0.11222327016415119
0.07295816734872274,-0.0910423027132028,-0.11982303362290923,0.08905572973498316
0.07132516708006331,-0.08980515477566642,-0.12808377176901628,0.09716533676787094
0.06963813144207831,-0.08849514226978239,-0.123284521539162,0.09606199956518982
0.06799312580402772,-0.08718985124596879,-0.12883036121147162,0.10235848020021154
0.0663423336761233,-0.0858587581149739,-0.12889714589545484,0.10404945231281545
0.06469122733066979,-0.084493148138159,-0.12891848689514537,0.10682038797973924
0.06303832006291576,-0.08311111992481779,-0.12906811587324518,0.10798976743719205
0.061382331020558234,-0.08170364981094025,-0.12931561477983447,0.11003801068056135
0.05972724497594306,-0.08027401238702048,-0.1292210751134454,0.11174481996532543
0.05796083292958831,-0.07872045969239627,-0.11595549005396975,0.10210286978622812
0.05631582683949954,-0.07724810914575464,-0.12938434577086003,0.11593165079161832
0.05466909709252232,-0.07575593466388875,-0.128514113596405,0.11655126155319315
0.05291860404745585,-0.07414352077186881,-0.11488155337843795,0.10593513970118551
0.05129336013080055,-0.07262509151366037,-0.12780587813489658,0.11951171631019443
0.049800455896038986,-0.0712113097741458,-0.14035978784540348,0.1330602595766664
0.048192001492451064,-0.069665002426464,-0.12447017715259748,0.11980274706906487
0.04660229461526755,-0.06811538285449448,-0.12409672530256369,0.12108294641776499
0.04502448375818324,-0.06656127057138295,-0.12312591881621215,0.12136348343093709
0.043866993783682084,-0.06541085848502837,-0.16769420770921167,0.16681434996364838
0.04324805090456241,-0.06479179280005143,-0.221692780822107,0.22212604883818773
0.04241649802102021,-0.06395216893957079,-0.1889091507528129,0.19120495850985625
0.041306444939157805,-0.06282089343981356,-0.1506084968722556,0.15367762705905502
0.039814565056997764,-0.06128745044196826,-0.10366052553310798,0.10671027310804417
0.03839872650945453,-0.05981822434011064,-0.11106800851083463,0.115321020597091
0.036987744405081124,-0.05833977387741185,-0.11010028616740017,0.1154448638927055
0.03569863900422199,-0.0569700359394838,-0.12122274891078684,0.12894651712177868
0.03454129117192939,-0.05572463210054135,-0.13210280669908056,0.14232381304568198
0.033338470532031095,-0.05442029765030476,-0.12311455991119995,0.13370497604494033
0.032342069348802016,-0.05332739208442394,-0.1418868644415756,0.15582132176477148
0.031023651549113906,-0.051862445152503156,-0.0999973155005439,0.11124971674060888
0.02973530557060755,-0.050415060676541223,-0.10063798480438017,0.11314364409260891
0.028667694202126004,-0.04920783552073682,-0.12312871776486839,0.1393048064383299
0.027858805625132987,-0.048290610414234436,-0.14797761591896091,0.16785670818973825
0.026935564791353617,-0.04722836428250532,-0.126580305352414,0.14598470854299497
0.025734967972742107,-0.045839688779437227,-0.09125955074914177,0.1055878728834673
0.02465177265817231,-0.04457973394673842,-0.10197471264756273,0.11866698075519966
0.023680368716772926,-0.04344034120678342,-0.11085279955128902,0.13012993517390575
0.022953587521694296,-0.04257854849364184,-0.1329145010611056,0.15785653919283885
0.022234543762584824,-0.04171908068782293,-0.12706533760244715,0.15207396212433166
0.02132517370000564,-0.04062003611486742,-0.1001893461597883,0.1212561259057783
0.02031924305951982,-0.039390855995270035,-0.08501852949262934,0.10409052504658223
0.019296499590006233,-0.03813057528926178,-0.07946466829375073,0.097971671781268
0.01837253393655347,-0.03697795553693606,-0.08683589086632522,0.10843137286597508
0.017429549362382057,-0.035795396520326594,-0.08093249296277917,0.10157536060571051
0.016712504730710287,-0.03488729467082563,-0.10321192513695977,0.13084573998770918
0.015837402484756402,-0.03376156080361703,-0.07968119541738126,0.10267871164835085
0.015031178263941736,-0.03271625455291427,-0.08443124916135412,0.10960504478676172
0.01419541813413816,-0.0316268210906363,-0.07739536040969004,0.10092825881658764
0.01354129092158618,-0.030766037295047566,-0.09364159117177745,0.12335794417461542
0.012816326862481464,-0.029804193938889112,-0.08074096238213682,0.10722265822759257
0.011979148413674534,-0.028682924969446022,-0.0642041207213494,0.08606065221535768
0.011163018625895305,-0.027573400942096038,-0.06368633813875889,0.0866737830093905
0.01036369338096399,-0.02647645808441479,-0.062314218314102665,0.08557086720174027
0.009641331910132389,-0.0254787164905812,-0.06787151630472514,0.09379137495230472
0.008903564584691992,-0.024458428901229956,-0.0633311565805597,0.08759549662983504
0.008133784006891798,-0.023381175633077067,-0.05555183044642947,0.07788903954615221
0.007459590352878354,-0.022432717841851302,-0.06358480158071336,0.08947527275423292
0.00677839711267203,-0.021459023854879966,-0.058314859315425474,0.0836009976735588
0.0061105567559550655,-0.020504935585628603,-0.05787262783283899,0.08262708148963731
0.005454400102216983,-0.01956176967459311,-0.05675948271942298,0.08168410539248909
0.004762512180027656,-0.018563257949895107,-0.049954097527697895,0.072125195460632
0.0041107481292995685,-0.017609338126359786,-0.05095986166089374,0.07465933084277365
0.0034783048927770066,-0.016671511791706894,-0.04926127073550175,0.07311625307931896
0.0029120514778170348,-0.015820384076901783,-0.05316601896644803,0.07999816098022468
0.002340195428345515,-0.014950684165780048,-0.0489919234438884,0.07465831207906154
0.0017642834223595694,-0.014062891724490711,-0.04466248729502909,0.06891445498778169
0.001205605193493997,-0.013198047554685344,-0.04354241453394647,0.06742138110188603
0.0006665113388919508,-0.012350292591743806,-0.04198236501626876,0.06609907142109434
0.00014198766756357006,-0.01151800873066855,-0.040876665710685246,0.06489974142288472
-0.00036534126776632814,-0.010705294942849441,-0.03951621336775985,0.06334688389425375
-0.0008716852538588338,-0.009888047768386699,-0.03684826183603611,0.05953584403754308
-0.0013466791735743389,-0.009106725512576741,-0.03710517720508538,0.06111602178521782
-0.0017717026633483623,-0.008406769741428732,-0.03989388330675689,0.0656989727098498
-0.0022194195395301985,-0.007661220355930087,-0.03458423697583458,0.05764597245749806
-0.002628594115586136,-0.0069716813695894775,-0.035656914512640026,0.060199508484804765
-0.0030407548947020135,-0.006258499954263197,-0.0319184590080544,0.05534335366059813
-0.0034070421046416,-0.005619494505067157,-0.03438613681528766,0.060019413213029005
-0.003785995000738507,-0.004942052616983439,-0.029225690757701463,0.052355539353573954
-0.004089689181848377,-0.004393211164213984,-0.03495752853456347,0.0632282188980403
-0.00442656017281251,-0.0037816036085231985,-0.02822657509811189,0.0512885167500634
-0.004731570947662633,-0.003217859514364596,-0.028482588654557536,0.05272454510349437
-0.0050273303708334716,-0.0026515280989838352,-0.02516656112374384,0.04850604855240494
-0.005281973644271742,-0.0021531612883489704,-0.026667436853312496,0.05235247284163509
-0.005524969005045399,-0.001664496185014519,-0.024876100647868986,0.050300940034556235
-0.005787846559160648,-0.0011261333037992927,-0.02019640929117312,0.04141015168764104
-0.006040555610130061,-0.0006081591401148057,-0.019696155407701973,0.0403698836716511
-0.00622869734231879,-0.00022263073250639032,-0.024747152111201383,0.050707666514603816
-0.006400349207695055,0.00013377430648686683,-0.023932954869327148,0.04978998679174139
-0.006619385380659981,0.0005936187155830552,-0.016585870302619606,0.03485474456903305
-0.006823742267652033,0.0010362329649357127,-0.015908406597300317,0.034536589045797365
-0.007029709174467991,0.0014769726445552633,-0.01501266310394142,0.03205388273240728
-0.0072160498106360604,0.0018923767057624774,-0.014514298532970921,0.03246315793217847
-0.007369938741424997,0.002242769762739183,-0.016265664887899413,0.03716166299375767
-0.0075400183918125085,0.002642543757381821,-0.01194752668917328,0.028236582415740397
-0.007704966967606586,0.0030391995141083594,-0.010835530112716919,0.02608769346286794
-0.007845446969317438,0.0033948196013317,-0.010978614638984818,0.027893404708331987
-0.007978021706358418,0.003740267703063238,-0.010303911000839711,0.026902675889399312
-0.008100651299901451,0.004088556404213017,-0.008818791994974538,0.02538607808894644
-0.008206698314049854,0.0044139436146511946,-0.008239341751879268,0.025407462834850455
-0.008302424000839359,0.004728133555458314,-0.007416347081245779,0.02446549355164778
-0.008387218467093449,0.005029529830908541,-0.006560542160051467,0.02346226763669374
-0.008457501348049346,0.005302903802123726,-0.0060166824496472445,0.023760731048105364
-0.008512592445780731,0.005558587689382888,-0.005060331935716487,0.023867256070313737
-0.008560747350226938,0.005823061849038469,-0.003661604555508358,0.020406743002078537
-0.008602742134118824,0.006090606909114671,-0.002719450649419665,0.01751011618319664
-0.008635465644105111,0.0063291837847962995,-0.0025425953878499513,0.018712366296479398
-0.008664167228202846,0.006570652479806038,-0.0018560916507093068,0.015784857408518257
-0.008680151455234375,0.0067811763092558985,-0.0012020764211845667,0.016486852643082157
-0.008687441528164697,0.006976798277944951,-0.0005213687935815337,0.015182326763661913
-0.008689873556041006,0.007172169014655672,-0.0001379280806467691,0.012768750875669648
-0.008685385365344578,0.007345411876763075,0.000387345800490629,0.013583940515201383
-0.0086775946465657,0.007479947676732102,0.0009378731250070768,0.015413849598661048
-0.008663924277995116,0.007612480474141203,0.0015206641984989444,0.013380458343038812
-0.008648741378274871,0.0077507931577083244,0.0011601330156975201,0.010604249738940533
-0.008631049075289221,0.00787341050510737,0.0013981239973459318,0.009495979250679118
-0.00860805076145399,0.00798223155293487,0.0017306315137602549,0.00777516697738208
-0.00857661795646425,0.008085606131520318,0.002099369665431688,0.00677252576675879
-0.008545833261491387,0.008173191050781736,0.002426640455626278,0.006843546788159905
-0.008508291830071735,0.008259574759934774,0.0024846119249982766,0.005637475793577816
-0.008466284037962346,0.008340030473176552,0.0027948025223829384,0.005297185485100319
-0.0084198996053092,0.00840389869865954,0.003684153049765188,0.004963315596514223
-0.008365559532170996,0.008455506447542338,0.0042850520143860905,0.003958906926964885
-0.008304615767730117,0.008500183137838402,0.004502729092373073,0.0031834472535589055
-0.008239906112308848,0.008536172128291386,0.005094026344327492,0.002781763089105229
-0.00817462691405324,0.008565776589219642,0.006182748447190164,0.0027606753619448003
-0.008113760837475836,0.008586818166450905,0.006338124065838456,0.0020567909976727332
-0.008034907184711892,0.008599589487750747,0.005140294783124706,0.0007673766238591383
-0.007964948200521182,0.008605188211438852,0.006655218988286493,0.0004999691637302759
-0.007886131975413102,0.008604886846741655,0.006116014575200517,-6.309716860562913e-05
-0.007805622363802556,0.008600757454324204,0.007135880661579267,-0.0004096542460628261
-0.007722491327946668,0.008591299577251577,0.007814056165930477,-0.0009258839805541332
-0.007637104530451078,0.008578696581640899,0.007981667412739668,-0.0011989388251697633
-0.007549275747730122,0.008561255697743131,0.008215057462501806,-0.0016667242212004118
-0.0074539710443535245,0.008535710017145703,0.00827736648524221,-0.0023119208681884637
-0.007363289465528999,0.008508986519075168,0.009644163273411055,-0.00286954771168767
-0.007251116739171337,0.008474038374637671,0.007272580884137789,-0.0022743646040688775
-0.007141271756261336,0.008438397908047901,0.008675164003375169,-0.0028212054731300124
-0.007036670981772186,0.008399889423971407,0.009859982398610192,-0.003664079700025594
-0.0069237934440105064,0.008351794860938622,0.008734278026445481,-0.0037620685894689623
-0.006812321327716031,0.008295757240939894,0.008701333497095785,-0.004421724813217825
-0.00670357727554427,0.008236145318786803,0.008474719138728881,-0.004672038279931636
-0.0065865942823980506,0.008166111467038495,0.009183758561335503,-0.005528356886767598
-0.006467957476500974,0.008095567685390215,0.009269055092346967,-0.00550646031313155
-0.006341773285294505,0.00801448162770213,0.008280906234725622,-0.005349766496096242
-0.006224843302475858,0.007933410682053776,0.009193955232934457,-0.006404035645431412
-0.006099872366622683,0.007842249801488843,0.008200398922000023,-0.006000970387605412
-0.0059806578427291646,0.007754244427805368,0.00939189718657847,-0.0069371733420063265
-0.005857563701446411,0.0076672695160744375,0.008988775514472556,-0.006307979225782476
-0.00572561843485786,0.007577168167651638,0.00870346926447811,-0.005932592250760538
-0.005604881003878792,0.007489785539198213,0.009481768535400541,-0.006890042944270795
-0.0054781252294081595,0.007396228243968017,0.008307619286476263,-0.006138632242349918
-0.005360734413990209,0.007304938211498246,0.00923063548210537,-0.007202617766063243
-0.0052490916364038576,0.007221935516834033,0.010526401377553037,-0.007794864310679937
-0.0051304917329512145,0.007132037606155217,0.009164476030967863,-0.006960522431826709
-0.005011769891457019,0.00703908535184683,0.009277652427501509,-0.007280091577146042
-0.004896404106001118,0.006951231173470407,0.010901341107931155,-0.008281965073847047
-0.004777630274623856,0.006855574901801442,0.009150742018241117,-0.007407298410345927
-0.004672076179033757,0.006757669532481803,0.009913493254398376,-0.009294182794912256
-0.004556646689073629,0.006638822651794385,0.008270189861736697,-0.008646121463294782
-0.004435601940932288,0.006515469806468666,0.007982921899609335,-0.00812134261412833
-0.004324540656062248,0.006401213984483567,0.008723619114169155,-0.008981439822941367
-0.0042182723128075805,0.006281961965731497,0.008265121381559463,-0.009336014953135454
-0.004114663386072137,0.006167815609991134,0.008076438112946666,-0.008880437078199108
-0.004015834189936007,0.0060535594784674185,0.00866054093788264,-0.010091979263814194
-0.003934270388345262,0.005952779395472119,0.009296597156206492,-0.011555927783436195
-0.0038491725946682154,0.005848533130236588,0.008720837652961262,-0.010647094374720884
-0.0037482780363072843,0.005729099163001572,0.007814039998259317,-0.009225398752725232
-0.003658222484392848,0.0056206283596506035,0.008457258871507764,-0.010203763807213752
-0.0035660881744833395,0.005509799288113237,0.007912219951149312,-0.00951236395938093
-0.0034683773446284594,0.005392161581220578,0.0076077859832681125,-0.00916031362750874
-0.0033621049547075677,0.005255960272925964,0.006986744804408928,-0.008991698661000854
-0.0032635007499250968,0.005129766242756517,0.007752761928996345,-0.009918231599447248
-0.003158517280475004,0.00499289172092332,0.006887002041788682,-0.008991072044893725
-0.0030585270545379073,0.004860081708421449,0.007876699553633897,-0.010473893023143641
-0.0029551802951479633,0.0047280985253270735,0.008083779295330284,-0.010292380152950616
-0.002851868879741315,0.004599054204917019,0.007515266342143577,-0.009359160394797724
-0.0027672831404140785,0.004489854356424128,0.009040181480399492,-0.011744757784415114
-0.002667050200424459,0.004359263911834943,0.0071193883740597805,-0.00928043351506346
-0.0025697320411856017,0.004234193923257079,0.007634733531521133,-0.009802010687668509
-0.0024706859393319736,0.00410946414382074,0.007740897413714585,-0.009734016680744447
-0.0023694182828390975,0.003978767724983845,0.006626637531129442,-0.0085685799213884
-0.0022742339266030864,0.003851478665807151,0.007492778849939402,-0.010042173250996798
-0.0021777727530285507,0.00371575858267148,0.006304571978411577,-0.008902109998094956
-0.002093881109027973,0.0035863187299939314,0.006568752918640752,-0.010197589098421618
-0.0020090133387976605,0.003442360999600602,0.005548326742588824,-0.009471152155722161
-0.0019306376545800141,0.003309273966718207,0.006162676757635246,-0.010460873441261488
-0.0018554623120771163,0.0031805405957650024,0.006584365073676717,-0.011291427610461015
-0.0017807820287827347,0.003059608514808465,0.007003769606297442,-0.011283737989826024
-0.001708985650151873,0.002938150523501104,0.0066715451611476595,-0.011338015726573817
-0.0016330893293730053,0.0028134523910138265,0.006569168524289971,-0.010727580173117235
-0.001549455181798387,0.0026859639108858246,0.006527129371072766,-0.009895738045710784
-0.0014669825627218191,0.002554709886056661,0.005988757764865821,-0.00960169313934504
-0.0013894160923255683,0.002427073848715211,0.00606143124636509,-0.009993227402417447
-0.0013102881156624724,0.002299807109684804,0.006187076021146664,-0.00993261933184913
-0.0012335911262619792,0.0021759896537293377,0.005973422436317603,-0.009647528477369795
-0.0011623600446897253,0.0020608227793981193,0.006215543935767857,-0.010051132714938567
-0.0010906199635731806,0.001942983057950598,0.005554986662320444,-0.009136557431801508
-0.0010213803953240674,0.0018284145756859438,0.005394918752012354,-0.008930962754811828
-0.0009571632938688568,0.001714029333636291,0.004985228863863017,-0.008931112474379922
