e1,e2,e3,e4
0.19868566120449307,-0.055305720468473867,0.06476885381006925,0.15230298564080255
0.1991751109022142,-0.05379713920619702,0.033121085734158805,0.14941326681456737
0.19935788982914618,-0.05231556399865566,0.0034346996522370762,0.146901774693704
0.199255523180256,-0.05086540370743009,-0.023908029430278043,0.14313028355140886
0.1988859321283144,-0.04944710127253097,-0.05001018095803893,0.14053020342841469
0.19827061754560632,-0.04805623684552084,-0.0730527355835801,0.13764268197361068
0.19742808465291473,-0.04669337684351918,-0.09545384295473588,0.13492931842672257
0.19636957007457057,-0.04535866789398818,-0.11624907271409754,0.13201247147947634
0.19511234414986275,-0.04405496512027068,-0.1351961122274658,0.12872808326402474
0.1936734859533897,-0.04278613800712627,-0.15257552706714636,0.12503733936485542
0.1920690324163404,-0.041548506032530054,-0.1683151803427112,0.12248905555438822
0.19030807184542736,-0.04033856624398876,-0.18387693383989417,0.11949890215387156
0.18840252763603857,-0.03916094857701371,-0.1972319080378661,0.11602463124113818
0.18636671146443173,-0.038011763221400534,-0.20993132628350145,0.11381243988149595
0.18420919122098459,-0.036887036856838945,-0.22157272240592746,0.1111328330308226
0.1819415773939171,-0.035788657361416884,-0.23195004300757424,0.1085430660535893
0.17957848651287533,-0.034712192936702725,-0.2406681332007758,0.10674981888924266
0.1771316570885653,-0.033658791607100884,-0.24869775166123223,0.10393044703112514
0.1746079311865937,-0.03262782317502391,-0.25604742873308484,0.10226323938426847
0.17201523105687103,-0.03161832482981778,-0.2624925972114485,0.09963642965695758
0.16936126825802977,-0.030633253169438775,-0.26829996255680244,0.09737790241884357
0.16665154117134384,-0.029672821018493677,-0.273645454780381,0.09470852777017542
0.16389271891271637,-0.02873629599908792,-0.2781189969451158,0.09259647611097627
0.16109213133147066,-0.027822917387036645,-0.28199851930402803,0.09007924629927853
0.15825847192597625,-0.026933009671370526,-0.28473336179485587,0.08790229683394572
0.15539604784192088,-0.026066445428566044,-0.2877514550162201,0.08541055172695076
0.15250955618734816,-0.025222483955744765,-0.28954687589832484,0.08338174283730443
0.1496087374800854,-0.024399895384727616,-0.2906168655542252,0.08113597136612544
0.14669906948482964,-0.0235932207259713,-0.29131673349692866,0.08019896038513857
0.14378438992622272,-0.022805229233231472,-0.29161917822445016,0.07739933816282651
0.14087084343565867,-0.022044174754276637,-0.2910901198883613,0.07481155762814051
0.13796388757044548,-0.021300890914323013,-0.290301053154274,0.07384521036258453
0.1350653221860185,-0.020574185391633058,-0.28941202373112307,0.07149589417540643
0.13217442041532473,-0.019868230189047053,-0.288768330407632,0.06969514634179448
0.12929240935303,-0.019182143236593775,-0.2876338820513151,0.06752224414886127
0.1264258532546121,-0.018513444192185605,-0.2856773376322578,0.0662175647327725
0.12358023808578962,-0.017859119615217134,-0.2834456961322407,0.06464735066092224
0.1207587813395762,-0.01722162380704512,-0.2808456531104435,0.06285181097348097
0.11796136557069414,-0.01660207187058299,-0.27863750066596726,0.06105857631894471
0.1151935577300598,-0.015999663506470505,-0.2749240674609023,0.05942309650355273
0.11245641443286226,-0.015412683760093382,-0.2725045919786075,0.05797285277187195
0.10974936013234332,-0.014841051422108531,-0.2689062681251803,0.056353614825098215
0.10707589604448281,-0.014288369192669579,-0.2657865494469227,0.05418283106269234
0.10443481806397419,-0.01375429908499788,-0.26242904665480327,0.052631190471647646
0.10182820584088437,-0.013232803128127604,-0.25889339796315924,0.05166800090240758
0.09925906330350398,-0.012726745410040919,-0.25493510951292014,0.049543542714929445
0.09672779348319882,-0.01223762974605144,-0.2513188545481119,0.04827959008296659
0.09423163063647232,-0.011766631259953258,-0.24791371479718866,0.045920107136669594
0.09177272175443334,-0.011318076575347176,-0.24386806161060492,0.04379082978454674
0.08935183227957447,-0.010886900465613837,-0.24030983336116904,0.04244439216212082
0.08697007623745417,-0.0104680090805034,-0.23604137506288905,0.041333884859966856
0.0846268456599797,-0.010063878886318139,-0.2326047404320066,0.039492153977085186
0.08232314844521424,-0.009665841216795812,-0.2281347025210862,0.04011537992737995
0.08006530686574197,-0.009270057774652589,-0.22343361337336734,0.03904130850126481
0.07785010733067904,-0.008887141736322875,-0.21960629363921616,0.0375418991646775
0.07568111503239089,-0.008523049083185155,-0.21419216601841515,0.03527663146286667
0.07355894333361045,-0.008173699239625125,-0.2102421737376728,0.034593337249139315
0.07147577333396231,-0.007832212657322282,-0.20639182619195612,0.03370397921142925
0.06943312635023864,-0.007502879355854833,-0.20213757055277504,0.03216268108206045
0.06742779787643946,-0.007186566277866652,-0.19892812420705955,0.031099934515575873
0.06545792689305541,-0.006881489371459343,-0.1950460724697512,0.029915446765885815
0.06352588621179743,-0.006588613535964453,-0.19136206378184456,0.028659720333092283
0.06163817052345523,-0.006306220554049645,-0.1861810738865956,0.027818876049869157
0.05980268922706476,-0.006030575100094148,-0.1809151853914984,0.027310214741230323
0.0580171969839218,-0.0057643824011535,-0.17618326323709438,0.02592832504689922
0.05627315452820006,-0.0055101015389882,-0.17262522790725326,0.02492784738616085
0.05456636317366863,-0.00526863057222393,-0.16873304299903247,0.02336634596669319
0.052897871092184294,-0.005038963832874749,-0.16496537329783462,0.02256700190314323
0.05127092590029772,-0.004817477656620906,-0.1604236650794796,0.021730233347625298
0.04968655890649504,-0.004605752869452383,-0.15644973368105705,0.02061472408607935
0.048141452159905354,-0.004401793717051748,-0.1525716156368802,0.02017710639404759
0.04663991584307112,-0.0042087372195635,-0.14773564772996703,0.018434193103601986
0.04518149506558303,-0.004029327337845077,-0.14394850776765034,0.01744778324008257
0.04375848189621804,-0.0038558889102098025,-0.1406541261053472,0.017239902286972305
0.04237198993202978,-0.0036859330230759606,-0.13664426673230445,0.016751275139796087
0.04102086254150906,-0.003522982523998449,-0.133581211371839,0.015838824675706322
0.03970227024593066,-0.0033672647011699533,-0.13013724774384122,0.015304739889992737
0.0384192705329172,-0.0032176118059713764,-0.12646269485885064,0.014625839149722628
0.037173342610317496,-0.0030720807033107946,-0.12272288966109123,0.014480381382393725
0.03596403710434917,-0.0029308636973863667,-0.11913821153257349,0.013763019802491902
0.03478872659095215,-0.002794409987948239,-0.1159238911468321,0.0135277220851336
0.03364251469627239,-0.002664846040051271,-0.11331848778911825,0.012385067494260021
0.032526331693205186,-0.002541803397930123,-0.10991811282432196,0.012223460929969645
0.03144239114018944,-0.0024236698338965653,-0.10686999777882754,0.011403251876741911
0.030386385377463875,-0.002312651527520287,-0.10433115476628452,0.010800409398513662
0.02935563671028238,-0.002206120404051951,-0.1018185786700148,0.010505815295153619
0.02835074388826633,-0.0021025371958990676,-0.09915998573319545,0.010210826335423005
0.02737160344737868,-0.0020029883539776972,-0.09666810244433424,0.009698942048851045
0.026421145996899344,-0.0019083190283046344,-0.09342338765153303,0.009234923085761567
0.025500494339758106,-0.0018185190326407016,-0.09070694377671519,0.008725076047025028
0.024608059590324884,-0.0017291524910032624,-0.08778000610992888,0.009148232280462812
0.023744938396629788,-0.0016405937814806988,-0.08484423262909026,0.00856350962404991
0.022909287937717737,-0.0015586740166160346,-0.08228585915332008,0.007820443348882945
0.022102308239822004,-0.0014796582406716948,-0.0791100804258266,0.007982711839985016
0.021325113730341065,-0.0014010685803383688,-0.07632882147036081,0.0077352202266801635
0.02057103957396176,-0.0013268804399496409,-0.07448600980549992,0.0071024078510654445
0.019835485246755335,-0.0012569820837069346,-0.0726248556357849,0.00687726339747579
0.0191226877250794,-0.0011911248232679978,-0.06993464869940272,0.00629418869031157
0.018430690388339454,-0.0011249247031091822,-0.06846481864858564,0.0069458353414515416
0.017752383393513173,-0.0010536682213081593,-0.06719658031667049,0.00730546101875304
0.01708708883918868,-0.000983869190054965,-0.0658623305482282,0.006654345231885797
0.01643799971126229,-0.0009173526777779362,-0.06395549503704952,0.0066489572235199895
0.01580920167397856,-0.0008512046749692369,-0.06180411241969658,0.006580643338219882
0.015197481504681599,-0.0007838537323522336,-0.06053992143969544,0.006889545185180795
0.01460610559637642,-0.0007164695014100546,-0.0577352602213403,0.006587301003255001
0.014043503318587683,-0.0006479520983855368,-0.05478519533640734,0.007116179601648558
0.01350624734088441,-0.0005753387822554838,-0.052666000204247096,0.0074064836243620345
0.012990864394780628,-0.0005077888670022529,-0.050410589016509466,0.006103499426284157
0.012494303321615337,-0.0004466824749758045,-0.048901625616548976,0.006117778979005519
0.012017404490033462,-0.000390723971292943,-0.046478140699825976,0.0050739217575667935
0.011561133206761385,-0.0003415198435188864,-0.044776115954589364,0.004766903797244528
0.011117395415503162,-0.00029355949393823313,-0.04397144229705539,0.00482516611888612
0.010683711116702403,-0.0002493912440440944,-0.042765417463096575,0.004008483859941623
0.010260794732276278,-0.00020923495354524058,-0.04181785942212862,0.0040227742398291425
0.009849518254798795,-0.0001728162514516862,-0.040437436073367874,0.003260966178881734
0.009457038283652847,-0.0001411059634308255,-0.03805855815582192,0.003081091425290404
0.009082616001174373,-0.00011179568015296803,-0.03682589833987294,0.00278096523028109
0.008719312694182964,-8.629204700132574e-05,-0.03583476305840911,0.002319761400047365
0.008363371115090884,-6.0404777778652e-05,-0.03535355276000706,0.002857692444487383
0.008017550960121862,-3.197731228512044e-05,-0.03381047823379739,0.0028278006542189296
0.007685113400534598,-7.025021930823139e-06,-0.032677033683655536,0.002162657416640531
0.0073622819763999895,1.0317513753095348e-05,-0.03188925114326614,0.0013058497201431669
0.007053390510018547,2.5130343871467842e-05,-0.029889042133022424,0.001656716303531332
