e1,e2,e3,e4
0.24739801445492132,-0.7575343821426929,-0.1818181817405073,0.18181818201659647
0.2455798326375151,-0.7557162003225291,-0.18181818174075967,0.18181818201618458
0.2437616508201061,-0.7538980185023693,-0.18181818174101153,0.18181818201577382
0.24194346900269487,-0.7520798366822136,-0.18181818174126,0.1818181820153646
0.24012528718528087,-0.750261654862062,-0.18181818174151348,0.181818182014956
0.24012528718528087,-0.750261654862062,-0.18181818174151348,0.181818182014956
0.23830710536786437,-0.7484434730419145,-0.18181818174176084,0.1818181820145488
0.23648892355044537,-0.746625291221771,-0.1818181817420105,0.18181818201414282
0.234670741733024,-0.7448071094016318,-0.18181818174225958,0.18181818201373834
0.23285255991560005,-0.7429889275814964,-0.18181818174250927,0.18181818201333477
0.2310343780981738,-0.741170745761365,-0.1818181817427567,0.18181818201293246
0.22921619628074502,-0.7393525639412377,-0.18181818174300587,0.18181818201253086
0.22921619628074502,-0.7393525639412377,-0.18181818174300587,0.18181818201253086
0.2273980144633138,-0.7375343821211144,-0.18181818174325282,0.18181818201213096
0.2255798326458801,-0.7357162003009952,-0.18181818174349978,0.1818181820117324
0.2237616508284439,-0.7338980184808799,-0.18181818174374573,0.1818181820113347
0.2219434690110052,-0.7320798366607686,-0.1818181817439911,0.18181818201093805
0.220125287193564,-0.7302616548406612,-0.18181818174423595,0.1818181820105427
0.220125287193564,-0.7302616548406612,-0.18181818174423595,0.1818181820105427
0.21830710537612036,-0.7284434730205578,-0.1818181817444803,0.18181818201014854
0.21648892355867433,-0.7266252912004583,-0.18181818174472467,0.18181818200975547
0.2146707417412259,-0.7248071093803626,-0.18181818174496908,0.18181818200936342
0.212852559923775,-0.722988927560271,-0.18181818174521303,0.18181818200897282
0.21103437810632159,-0.7211707457401832,-0.18181818174545528,0.18181818200858327
0.20921619628886584,-0.7193525639200994,-0.1818181817456971,0.181818182008195
0.2073980144714077,-0.7175343821000194,-0.18181818174594006,0.18181818200780758
0.2073980144714077,-0.7175343821000194,-0.18181818174594006,0.18181818200780758
0.20557983265394708,-0.7157162002799433,-0.18181818174618197,0.1818181820074215
0.203761650836484,-0.713898018459871,-0.18181818174642228,0.18181818200703637
0.2019434690190186,-0.7120798366398026,-0.18181818174666262,0.18181818200665223
0.2019434690190186,-0.7120798366398026,-0.18181818174666262,0.18181818200665223
0.20012528720155076,-0.710261654819738,-0.18181818174690356,0.1818181820062698
0.19830710538408047,-0.7084434729996771,-0.18181818174714293,0.18181818200588784
0.1964889235666079,-0.7066252911796203,-0.18181818174738185,0.1818181820055073
0.19467074174913285,-0.7048071093595671,-0.18181818174762185,0.18181818200512778
0.19467074174913285,-0.7048071093595671,-0.18181818174762185,0.18181818200512778
0.19285255993165545,-0.7029889275395177,-0.18181818174785921,0.1818181820047498
0.19103437811417567,-0.701170745719472,-0.18181818174809777,0.18181818200437222
0.18921619629669345,-0.6993525638994302,-0.18181818174833528,0.18181818200399577
0.18739801447920895,-0.6975343820793922,-0.18181818174857167,0.18181818200362188
0.185579832661722,-0.695716200259358,-0.18181818174880937,0.18181818200324734
0.185579832661722,-0.695716200259358,-0.18181818174880937,0.18181818200324734
0.18376165084423274,-0.6938980184393273,-0.1818181817490449,0.18181818200287478
0.18194346902674102,-0.6920798366193004,-0.18181818174928105,0.1818181820025026
0.1801252872092471,-0.6902616547992773,-0.18181818174951564,0.18181818200213193
0.1801252872092471,-0.6902616547992773,-0.18181818174951564,0.18181818200213193
0.1783071053917507,-0.6884434729792579,-0.18181818174975198,0.18181818200176242
0.17648892357425205,-0.6866252911592421,-0.18181818174998562,0.18181818200139416
0.17467074175675096,-0.6848071093392301,-0.18181818175022046,0.18181818200102673
0.17285255993924759,-0.6829889275192216,-0.1818181817504532,0.18181818200066052
0.17285255993924759,-0.6829889275192216,-0.1818181817504532,0.18181818200066052
0.17103437812174188,-0.6811707456992169,-0.18181818175068715,0.18181818200029487
0.1692161963042338,-0.6793525638792157,-0.18181818175092013,0.1818181819999308
0.16739801448672342,-0.6775343820592182,-0.18181818175115205,0.18181818199956742
0.16557983266921072,-0.6757162002392244,-0.18181818175138464,0.18181818199920569
0.16557983266921072,-0.6757162002392244,-0.18181818175138464,0.18181818199920569
0.1637616508516957,-0.6738980184192342,-0.18181818175161624,0.18181818199884478
0.1619434690341784,-0.6720798365992476,-0.18181818175184733,0.1818181819984847
0.16012528721665875,-0.6702616547792646,-0.18181818175207862,0.18181818199812586
0.15830710539913678,-0.6684434729592852,-0.1818181817523089,0.1818181819977678
0.15648892358161254,-0.6666252911393092,-0.18181818175253872,0.18181818199741098
0.15648892358161254,-0.6666252911393092,-0.18181818175253872,0.18181818199741098
0.15467074176408596,-0.664807109319337,-0.18181818175276862,0.1818181819970555
0.1528525599465571,-0.6629889274993682,-0.18181818175299763,0.18181818199670038
0.15103437812902598,-0.6611707456794029,-0.18181818175322673,0.18181818199634706
0.15103437812902598,-0.6611707456794029,-0.18181818175322673,0.18181818199634706
0.14921619631149258,-0.6593525638594413,-0.18181818175345535,0.1818181819959941
0.1473980144939569,-0.6575343820394831,-0.18181818175368356,0.18181818199564237
0.14557983267641894,-0.6557162002195285,-0.18181818175391135,0.18181818199529187
0.1437616508588787,-0.6538980183995773,-0.18181818175413872,0.18181818199494235
0.1437616508588787,-0.6538980183995773,-0.18181818175413872,0.18181818199494235
0.14194346904133615,-0.6520798365796296,-0.18181818175436565,0.18181818199459338
0.14012528722379136,-0.6502616547596854,-0.18181818175459166,0.18181818199424626
0.1383071054062443,-0.6484434729397448,-0.1818181817548183,0.18181818199389957
0.13648892358869497,-0.6466252911198075,-0.18181818175504408,0.18181818199355423
0.13648892358869497,-0.6466252911198075,-0.18181818175504408,0.18181818199355423
0.13467074177114335,-0.6448071092998737,-0.1818181817552693,0.18181818199320945
0.13285255995358952,-0.6429889274799434,-0.18181818175549425,0.1818181819928659
0.1310343781360334,-0.6411707456600164,-0.18181818175571926,0.18181818199252392
0.1310343781360334,-0.6411707456600164,-0.18181818175571926,0.18181818199252392
0.12921619631847509,-0.6393525638400929,-0.18181818175594328,0.1818181819921814
0.12739801450091454,-0.6375343820201727,-0.18181818175616757,0.18181818199184163
0.1255798326833517,-0.6357162002002561,-0.1818181817563914,0.1818181819915013
0.12376165086578667,-0.6338980183803429,-0.18181818175661424,0.18181818199116428
0.1219434690482194,-0.6320798365604329,-0.18181818175683728,0.18181818199082608
0.12012528723064991,-0.6302616547405262,-0.18181818175705988,0.18181818199048896
0.12012528723064991,-0.6302616547405262,-0.18181818175705988,0.18181818199048896
0.1183071054130782,-0.6284434729206232,-0.18181818175728215,0.18181818199015296
0.11648892359550428,-0.6266252911007233,-0.18181818175750397,0.1818181819898197
0.11467074177792813,-0.6248071092808269,-0.18181818175772543,0.18181818198948588
0.11285255996034976,-0.6229889274609337,-0.18181818175794595,0.18181818198915314
0.11285255996034976,-0.6229889274609337,-0.18181818175794595,0.18181818198915314
0.11103437814276917,-0.621170745641044,-0.18181818175816716,0.18181818198882144
0.10921619632518637,-0.6193525638211574,-0.18181818175838693,0.1818181819884907
0.10739801450760139,-0.6175343820012742,-0.18181818175860745,0.18181818198816055
0.1055798326900142,-0.6157162001813943,-0.18181818175882702,0.18181818198783145
0.1055798326900142,-0.6157162001813943,-0.18181818175882702,0.18181818198783145
0.10376165087242484,-0.6138980183615176,-0.18181818175904618,0.18181818198750344
0.10194346905483326,-0.6120798365416442,-0.1818181817592655,0.18181818198717692
0.10012528723723951,-0.6102616547217741,-0.18181818175948453,0.18181818198685107
0.0983071054196436,-0.6084434729019073,-0.1818181817597026,0.18181818198652555
0.0983071054196436,-0.6084434729019073,-0.1818181817597026,0.18181818198652555
0.09648892360204553,-0.6066252910820435,-0.18181818175992084,0.1818181819862016
0.09467074178444523,-0.6048071092621832,-0.18181818176013928,0.1818181819858783
0.09285255996684272,-0.602988927442326,-0.18181818176035625,0.1818181819855565
0.0910343781492381,-0.6011707456224721,-0.1818181817605728,0.1818181819852352
0.08921644840040754,-0.5993525638026214,-0.1817929748831605,0.1818181819849149
0.08921644840040754,-0.5993525638026214,-0.1817929748831605,0.1818181819849149
0.0873982413759209,-0.5975343819827738,-0.18182070244876902,0.18181818198459565
0.08558058853824502,-0.5957162001629295,-0.18176528376768053,0.18181818198427632
0.08376400418533891,-0.5938980183430885,-0.1816584352906917,0.18181818198396082
0.0819487811829469,-0.5920798365232507,-0.18152230023927785,0.1818181819836447
0.0801342940538734,-0.5902616547034161,-0.18144871290744732,0.18181818198332944
0.0801342940538734,-0.5902616547034161,-0.18144871290744732,0.18181818198332944
0.07832095573666498,-0.5884434728835846,-0.18133383172093398,0.1818181819830141
0.07650974488599793,-0.5866252910637564,-0.18112108506676908,0.1818181819827004
0.07470019285228102,-0.5848071092439312,-0.18095520337176263,0.18181818198238875
0.07289243219588426,-0.5829889274241092,-0.18077606563974086,0.18181818198207642
0.07108642141907195,-0.5811707456042903,-0.18060107768129113,0.18181818198176564
0.07108642141907195,-0.5811707456042903,-0.18060107768129113,0.18181818198176564
0.0692822236560835,-0.5793525637844745,-0.1804197762989049,0.18181818198145452
0.06748238179161137,-0.5775343819646623,-0.1799841864472298,0.18181818198114585
0.06568532477499722,-0.5757162001448529,-0.179705701661464,0.18181818198084126
0.06389090960613042,-0.5738980183250466,-0.1794415168867273,0.18181818198053085
0.062100212879644734,-0.5720798365052435,-0.17906967264859666,0.18181818198022368
0.06031263232977402,-0.5702616546854433,-0.17875805498710573,0.18181818197991967
0.05852833550776382,-0.5684434728656462,-0.17842968220104957,0.1818181819796132
0.0567474291806076,-0.5666252910458522,-0.17809063271565584,0.18181818197930935
0.05497032596486062,-0.5648071092260614,-0.17771032157472344,0.1818181819790053
0.05497032596486062,-0.5648071092260614,-0.17771032157472344,0.1818181819790053
0.05319770334475826,-0.5629889274062736,-0.17726226201025458,0.18181818197870328
0.051433881187499364,-0.5611707455864896,-0.17638221572579654,0.1818181819784035
0.049674262395226654,-0.5593525637667077,-0.1759618792272839,0.18181818197810926
0.04791841623993576,-0.557534381946929,-0.17558461552911697,0.18181818197779984
0.04616685041993118,-0.5557162001271532,-0.17515658200047732,0.18181818197750066
0.0444203878873497,-0.5538980183073805,-0.17464625325812747,0.18181818197720248
0.0444203878873497,-0.5538980183073805,-0.17464625325812747,0.18181818197720248
0.042678638643456335,-0.5520798364876107,-0.17417492438933627,0.1818181819769057
0.040946944253958284,-0.5502616546678449,-0.1731694389497018,0.18181818197660826
0.03921924666436505,-0.5484434728480809,-0.17276975895935193,0.18181818197632088
0.037497880867561784,-0.5466252910283202,-0.17213657968028553,0.1818181819760139
0.035781533275502486,-0.5448071092085625,-0.1716347592059097,0.1818181819757237
0.035781533275502486,-0.5448071092085625,-0.1716347592059097,0.1818181819757237
0.03407056382154894,-0.5429889273888076,-0.17109694539533693,0.1818181819754266
0.0323658173642144,-0.5411707455690558,-0.17047464573343263,0.18181818197513433
0.03067434819568171,-0.5393525637493081,-0.16914691685308908,0.18181818197484378
0.02898855551050261,-0.5375343819295619,-0.1685792685178805,0.18181818197456234
0.02731030303926063,-0.5357162001098191,-0.16782524712414354,0.18181818197425803
0.025638552295286665,-0.533898018290079,-0.16717507439736137,0.1818181819739717
0.025638552295286665,-0.533898018290079,-0.16717507439736137,0.1818181819739717
0.02397345077653945,-0.5320798364703418,-0.1665101518746868,0.18181818197367938
0.02231632703909936,-0.5302616546506078,-0.16571237374394274,0.18181818197339134
0.02067456222359465,-0.5284434728308778,-0.1641764815502583,0.18181818197310542
0.019039348887712193,-0.5266252910111491,-0.163521333588198,0.1818181819728287
0.019039348887712193,-0.5266252910111491,-0.163521333588198,0.1818181819728287
0.017412196463276408,-0.5248071091914237,-0.16271524244350244,0.1818181819725268
0.01580181508578893,-0.5229889273717024,-0.16103813774850223,0.18181818197224425
0.014198069554265058,-0.5211707455519823,-0.16037455315234395,0.18181818197197128
0.012602945086560347,-0.5193525637322656,-0.1595124467703874,0.18181818197166927
0.011015817112060344,-0.5175343819125515,-0.1587127974499267,0.18181818197138955
0.011015817112060344,-0.5175343819125515,-0.1587127974499267,0.18181818197138955
0.009437731854993747,-0.5157162000928404,-0.15780852570655962,0.18181818197110405
0.007867655303421262,-0.5138980182731321,-0.15700765515718185,0.18181818197082317
0.006314814887021347,-0.5120798364534279,-0.15528404163973344,0.18181818197053934
0.004769111820610572,-0.5102616546337249,-0.15457030664101606,0.18181818197027189
0.0032327395512669055,-0.5084434728140252,-0.15363722693425608,0.18181818196997365
0.0017050766294465225,-0.5066252909943281,-0.15276629218193843,0.18181818196969773
0.00018609072770991997,-0.5048071091746339,-0.15189859017357546,0.18181818196941635
-0.001323245270887563,-0.5029889273549426,-0.1509335998596294,0.18181818196913746
