time,leader_q1,leader_q2,leader_dq1,leader_dq2,leader_u1,leader_u2,follower_q1,follower_q2,follower_dq1,follower_dq2,follower_u1,follower_u2
0.0,0.8004782390441065,-0.9994483397269628,7.332919521797654e-13,1.5520022411023295e-12,-0.006532392805486391,-0.00753527267453373,0.7999999999999838,-1.0,3.1606407008036335e-14,8.407782731719069e-15,6.9958296928916745e-15,-5.700957260491186e-14
0.01,0.8004782390441126,-0.9994483397269489,4.957099288542441e-13,1.0944110121601105e-12,-0.006532392803958857,-0.007535272671620562,0.7999999999999838,-1.0,3.1580611894895675e-14,8.43961994488952e-15,7.170931723825266e-15,-5.72252017114586e-14
0.02,0.8004782390441169,-0.9994483397269399,5.691238975575482e-13,9.80635485799559e-13,-0.006532392804514271,-0.007535272670971935,0.7999999999999838,-1.0,3.071396604621801e-14,7.79918348460912e-15,1.3045041980350606e-14,-5.287622138840566e-14
0.03,0.8004782390441213,-0.999448339726931,4.2597599861665905e-13,7.47134143695474e-13,-0.006532392803604307,-0.007535272669509982,0.7999999999999838,-1.0,3.069353981425305e-14,7.829027678014486e-15,1.3183723006529943e-14,-5.307838290861175e-14
0.04,0.8004782390441243,-0.9994483397269248,2.3220408521898817e-13,5.33711375993707e-13,-0.006532392802331369,-0.007535272668147778,0.7999999999999838,-1.0,3.163272676754605e-14,8.37590719124572e-15,6.817169415047304e-15,-5.679368797092158e-14
0.05,0.8004782390440871,-0.9994483397270104,1.5150196761864678e-12,3.94320570366874e-12,-0.006532392810521563,-0.00753527269009687,0.7999999999999838,-1.0,2.8173051216693298e-14,5.147138517207881e-15,3.0263313506236244e-14,-3.4875725443357586e-14
0.060000000000000005,0.8004782390440984,-0.9994483397269814,8.686736017903963e-13,2.2077535945138347e-12,-0.006532392806293651,-0.007535272678725326,0.7999999999999838,-1.0,2.8172876334570335e-14,5.173175531831202e-15,3.026463416450028e-14,-3.505224259936392e-14
0.07,0.8004782390441054,-0.9994483397269649,6.651902766870923e-13,1.5543815315229708e-12,-0.006532392805009457,-0.00753527267452105,0.7999999999999838,-1.0,2.0790542300467144e-14,-4.061008846266931e-15,8.028242319947797e-14,2.7611837145206576e-14
0.08,0.8004782390440702,-0.9994483397270487,8.845267084815289e-13,2.906956309152466e-12,-0.006532392806015958,-0.007535272682547327,0.7999999999999838,-1.0,2.81590956232789e-14,5.178566905811139e-15,3.035812012377785e-14,-3.5088680254088793e-14
0.09,0.8004782390440792,-0.9994483397270225,8.780240159382431e-13,2.3989120498000516e-12,-0.006532392806094701,-0.007535272679460389,0.7999999999999838,-1.0,2.815271242578986e-14,5.181467005084697e-15,3.040142471337965e-14,-3.510828906934162e-14
0.09999999999999999,0.8004782390440874,-0.9994483397270024,8.900613976709174e-13,2.074176216263068e-12,-0.006532392806288541,-0.00753527267753298,0.7999999999999838,-1.0,2.4876103481280484e-14,5.202181508072579e-17,5.259621827120994e-14,-3.0614753230073404e-16
0.10999999999999999,0.8004782390440969,-0.9994483397269829,1.0042939569893032e-12,1.87544716240077e-12,-0.006532392807192004,-0.007535272676452385,0.7999999999999838,-1.0,3.164460126369707e-14,8.37515342095034e-15,6.736635014631136e-15,-5.678867539445269e-14
0.11999999999999998,0.8004737745547507,-0.9994534896218494,-0.00037493037452224985,-0.000432491125050802,-0.003929171113890314,-0.004532394389980223,0.7999999999999194,-0.9999999999998725,-5.398412247294468e-12,1.0720804802183116e-11,3.776844122309717e-11,-7.437710787592557e-11
0.12999999999999998,0.8004686012049538,-0.9994594572042622,-0.0003398255589547357,-0.00039199689068532864,-0.00409653747910101,-0.004725455431610119,0.7999999999998506,-0.9999999999997362,-4.476796435403318e-12,8.900287438962544e-12,3.2450279306910885e-11,-6.390345932360164e-11
0.13999999999999999,0.800463189149957,-0.9994657001389254,-0.00035881984212753716,-0.0004139072566675114,-0.003893820811657956,-0.004491616869223036,0.7999999999997842,-0.9999999999996045,-4.380282489369161e-12,8.697230472683482e-12,3.270275567731711e-11,-6.43249913320747e-11
0.15,0.8004579067901647,-0.9994717934671655,-0.0004164950962502767,-0.00048043704706238573,-0.0034305968186144706,-0.0039572768796935776,0.799999999999724,-0.9999999999994852,-4.731936319195304e-12,9.342824382636851e-12,3.591397037091526e-11,-7.032806949055169e-11
0.16,0.8004528371228629,-0.9994776414496147,-0.00047824533777512154,-0.0005516674340280492,-0.0029426473282224298,-0.003394415428732553,0.7999999999996704,-0.9999999999993786,-5.0465347257457585e-12,9.996035907975038e-12,3.87843329313981e-11,-7.620881679206978e-11
0.17,0.8004469787641956,-0.999484399206495,-0.0004233090451245706,-0.0004882971127418807,-0.0032351256113504518,-0.0037317960809105004,0.7999999999996126,-0.9999999999992637,-4.150359436002915e-12,8.21473552684187e-12,3.3488579229670664e-11,-6.570834538210647e-11
0.18000000000000002,0.8004407104835393,-0.9994916298186942,-0.00041370799757793397,-0.000477222033759327,-0.0032146060524355508,-0.0037081265495754676,0.7999999999995548,-0.999999999999149,-3.794989116228825e-12,7.515373341980702e-12,3.1864535069719636e-11,-6.253542380800963e-11
0.19000000000000003,0.8004346765484316,-0.9994985901073498,-0.0004754642370718874,-0.0005484593895707567,-0.0027134447050183607,-0.0031300245630739424,0.7999999999995029,-0.9999999999990458,-4.0744439633367405e-12,8.10361418603319e-12,3.447344703335792e-11,-6.793052483884776e-11
